Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,RGT,RDT,1A Trina_power,1A_model1_predict,1A_model2_predict,1A_model3_predict
2020.0,1.0,7.0,22.0,55.0,28.198639,30.601763,1.8317167,1.5826725,3.4631944,2.359405,0.0,0.047252953,0.025638005,-0.0048306496
2020.0,1.0,7.0,23.0,0.0,28.039106,30.904623,1.6769053,1.5280396,3.2976649,1.8607583,0.0,0.0005476664,0.000246674,-0.02564628
2020.0,1.0,7.0,23.0,5.0,27.911253,31.315386,1.5709615,1.3336976,3.310413,1.1321667,0.0,0.0044324207,0.0028026698,-0.023384498
2020.0,1.0,7.0,23.0,10.0,27.933485,31.455168,1.3050714,0.99425566,3.2240844,0.97085726,0.0,0.0063087884,0.0032425628,-0.023616936
2020.0,1.0,7.0,23.0,14.999999,28.015915,31.758709,1.2010343,1.0409744,3.258358,0.7707386,0.0,0.010214859,0.005710037,-0.02164244
2020.0,1.0,7.0,23.0,20.0,28.01314,32.065845,1.2928358,1.0497307,3.2949817,0.8021654,0.0,0.015546372,0.008618762,-0.019288333
2020.0,1.0,7.0,23.0,25.0,27.93187,32.136784,1.4423683,1.1823981,3.2806401,0.7596263,0.0,0.021553509,0.011808258,-0.01643758
2020.0,1.0,7.0,23.0,29.999998,27.769495,32.10011,1.4682186,1.2276907,3.1902692,0.68771714,0.0,0.025852293,0.013753834,-0.014878405
2020.0,1.0,7.0,23.0,35.0,27.657871,31.895746,1.5314565,1.3160247,3.1526508,0.63271034,0.0,0.030522354,0.016138488,-0.012752662
2020.0,1.0,7.0,23.0,40.0,27.494757,32.936844,1.6770601,1.4244416,3.1720653,0.5671882,0.0,0.033537574,0.019342104,-0.010335422
2020.0,1.0,7.0,23.0,45.0,27.367874,33.327415,1.5568451,1.3036219,3.1355875,0.7071961,0.0,0.034274768,0.019988367,-0.010520612
2020.0,1.0,7.0,23.0,50.0,27.30018,33.004543,1.4417695,1.280878,3.138622,0.62468064,0.0,0.036007646,0.021280078,-0.009502884
2020.0,1.0,7.0,23.0,55.0,27.22741,33.4591,1.5031695,1.3301934,3.0194645,0.5167151,0.0,0.036841575,0.023777694,-0.007470958
2020.0,1.0,8.0,0.0,0.0,27.162256,33.870567,1.5956595,1.3349253,3.0369327,0.52683043,0.0,-0.025929227,0.0051112934,-0.01641382
2020.0,1.0,8.0,0.0,5.0,27.07369,33.961834,1.5156369,1.2694148,3.0004654,0.47898144,0.0,-0.023630684,0.006526011,-0.015639665
2020.0,1.0,8.0,0.0,10.0,27.003227,34.444065,1.5058109,1.1898098,3.0407512,0.570084,0.0,-0.02159068,0.008360528,-0.014676516
2020.0,1.0,8.0,0.0,14.999999,26.944283,33.849876,1.5214121,1.3071184,2.885061,0.45202783,0.0,-0.018240467,0.01045708,-0.012732161
2020.0,1.0,8.0,0.0,20.0,27.000883,33.803986,1.1797777,0.8283921,3.3133004,0.9469499,0.0,-0.017567355,0.009759225,-0.014618406
2020.0,1.0,8.0,0.0,25.0,27.009977,34.26242,1.0872412,0.82858205,3.232128,0.750055,0.0,-0.01837303,0.011756122,-0.013270894
2020.0,1.0,8.0,0.0,29.999998,26.859531,34.616486,1.5523297,1.280368,3.0347524,0.58487946,0.0,-0.01372688,0.01707937,-0.00814261
2020.0,1.0,8.0,0.0,35.0,26.650396,35.16815,1.2692069,0.98304766,2.8103395,0.39244,0.0,-0.017368047,0.016561003,-0.009569411
2020.0,1.0,8.0,0.0,40.0,26.441832,36.421677,1.2841685,1.0574807,2.74575,0.3591431,0.0,-0.018647198,0.018554641,-0.008643599
2020.0,1.0,8.0,0.0,45.0,26.40869,36.534805,1.4345049,1.1351992,2.709898,0.35682288,0.0,-0.017428124,0.021597235,-0.006021891
2020.0,1.0,8.0,0.0,50.0,26.346525,36.535255,1.277116,0.96528286,2.6189177,0.3572473,0.0,-0.01941321,0.022144115,-0.00607647
2020.0,1.0,8.0,0.0,55.0,26.36838,37.13576,0.9173447,0.6130531,2.269415,0.20194003,0.0,-0.02693694,0.021434313,-0.007669453
2020.0,1.0,8.0,1.0,0.0,26.39357,36.860146,1.0061033,0.76663864,2.3987727,0.28852397,0.0,-0.03455992,-0.0016918422,-0.02532573
2020.0,1.0,8.0,1.0,5.0,26.538294,36.33815,0.93285763,0.66513956,2.772882,0.41310817,0.0,-0.029792666,0.0006213977,-0.023447767
2020.0,1.0,8.0,1.0,10.0,26.486746,35.851757,1.4959615,1.2511346,3.1340756,0.6265367,0.0,-0.017950073,0.0070612147,-0.016999124
2020.0,1.0,8.0,1.0,14.999999,26.333185,36.507755,1.6376764,1.3841145,3.5920155,0.96338296,0.0,-0.0120887365,0.010162461,-0.014912618
2020.0,1.0,8.0,1.0,20.0,26.255281,36.00253,1.5260713,1.2591221,3.7488246,0.9405792,0.0,-0.009040729,0.011438965,-0.014043151
2020.0,1.0,8.0,1.0,25.0,26.21951,36.56299,1.1711645,0.909181,3.5320132,0.88892394,0.0,-0.013074371,0.010691689,-0.015838023
2020.0,1.0,8.0,1.0,29.999998,26.173185,37.234333,0.97937244,0.6840822,3.402446,0.7536582,0.0,-0.015811043,0.011435978,-0.015995923
2020.0,1.0,8.0,1.0,35.0,26.174995,37.149303,0.7501481,0.5548517,2.9789565,0.42292643,0.0,-0.019259553,0.011896236,-0.015918534
2020.0,1.0,8.0,1.0,40.0,26.207323,37.217842,0.7392219,0.54796994,2.8052192,0.44297034,0.0,-0.019897364,0.013736184,-0.0146018425
2020.0,1.0,8.0,1.0,45.0,26.232254,37.868294,0.6973902,0.5518506,2.8008304,0.3713061,0.0,-0.02157549,0.015989685,-0.013086248
2020.0,1.0,8.0,1.0,50.0,26.283169,37.614017,0.64445657,0.56021225,2.7292511,0.32588667,0.0,-0.022152256,0.017837508,-0.011558569
2020.0,1.0,8.0,1.0,55.0,26.3366,37.346294,0.59835535,0.55817264,2.6150532,0.29821074,0.0,-0.023202518,0.019590834,-0.010109502
2020.0,1.0,8.0,2.0,0.0,26.374115,36.75729,0.74164337,0.55739266,2.6560252,0.30566794,0.0,-0.032480665,-0.003492145,-0.027539315
2020.0,1.0,8.0,2.0,5.0,26.394756,37.1853,0.7739319,0.56921995,2.6997106,0.2754197,0.0,-0.029636344,-0.00075286074,-0.025482679
2020.0,1.0,8.0,2.0,10.0,26.360909,37.40809,0.8580722,0.66865,2.507715,0.2123628,0.0,-0.027094824,0.0018685759,-0.023376623
2020.0,1.0,8.0,2.0,14.999999,26.288805,37.275963,1.0138172,0.81481713,2.5752397,0.23982655,0.0,-0.02200325,0.0050537274,-0.020570677
2020.0,1.0,8.0,2.0,20.0,26.187479,38.293434,1.0295948,0.7281651,2.6467946,0.2881345,0.0,-0.021171441,0.0072143623,-0.019476917
2020.0,1.0,8.0,2.0,25.0,26.143827,38.84398,1.0748107,0.73238975,2.7960525,0.34344724,0.0,-0.019165939,0.00984666,-0.017643213
2020.0,1.0,8.0,2.0,29.999998,26.156286,38.396793,0.98687595,0.822683,2.9473555,0.4127103,0.0,-0.016442914,0.011645606,-0.016238136
2020.0,1.0,8.0,2.0,35.0,26.150564,39.009098,1.2205575,0.93653715,2.9536562,0.45317852,0.0,-0.014483217,0.015490597,-0.013030039
2020.0,1.0,8.0,2.0,40.0,26.051188,39.13403,1.384301,1.1276886,2.9440925,0.4268754,0.0,-0.011892753,0.018696385,-0.01023183
2020.0,1.0,8.0,2.0,45.0,25.896679,39.81783,1.202596,1.0719951,2.8673317,0.3113175,0.0,-0.014294328,0.019437958,-0.010358095
2020.0,1.0,8.0,2.0,50.0,25.799294,40.49231,1.2379197,1.0761011,2.6935568,0.300149,0.0,-0.01582552,0.02139005,-0.009155857
2020.0,1.0,8.0,2.0,55.0,25.754454,39.893578,1.0084283,0.7417547,2.7095704,0.31478548,0.0,-0.01718766,0.021304244,-0.0096301
2020.0,1.0,8.0,3.0,0.0,25.755024,39.7069,0.8277052,0.62754726,2.7644267,0.31355524,0.0,-0.031430878,-0.003972498,-0.029686645
2020.0,1.0,8.0,3.0,5.0,25.83144,39.19478,0.804249,0.57339424,2.7698836,0.32104984,0.0,-0.027533818,-0.0018800187,-0.0279082
2020.0,1.0,8.0,3.0,10.0,26.019224,37.372356,0.9314139,0.6185007,2.9124105,0.45578337,0.0,-0.01962983,0.0012497387,-0.024430195
2020.0,1.0,8.0,3.0,14.999999,26.092262,37.90366,0.9988121,0.6989095,2.949061,0.4451415,0.0,-0.017419063,0.0044253864,-0.021941405
2020.0,1.0,8.0,3.0,20.0,26.048454,38.113274,1.2650218,0.9501027,3.1465168,0.63014543,0.0,-0.011431357,0.008523451,-0.01838601
2020.0,1.0,8.0,3.0,25.0,25.962969,38.864,1.3227601,1.0050915,3.2534072,0.4917099,0.0,-0.009714434,0.011547037,-0.016106848
2020.0,1.0,8.0,3.0,29.999998,25.850338,39.54151,1.4481682,1.2148213,3.196216,0.5649793,0.0,-0.007702755,0.014394937,-0.014034869
2020.0,1.0,8.0,3.0,35.0,25.64478,40.65474,1.6563356,1.4565954,3.1655455,0.5791935,0.0,-0.005777001,0.017789716,-0.011529922
2020.0,1.0,8.0,3.0,40.0,25.453503,40.939224,1.5233281,1.3756479,3.1882606,0.57985586,0.0,-0.00576322,0.018544324,-0.011542819
2020.0,1.0,8.0,3.0,45.0,25.323141,40.79328,1.5460961,1.3248804,3.2164986,0.6399273,0.0,-0.0041111098,0.020254204,-0.010305146
2020.0,1.0,8.0,3.0,50.0,25.172745,41.902287,1.6044197,1.3137949,3.1155539,0.51823,0.0,-0.0057970607,0.022635058,-0.008801498
2020.0,1.0,8.0,3.0,55.0,25.15019,41.96308,1.4420658,1.2637063,3.2032816,0.6599178,0.0,-0.0067609563,0.023481172,-0.008633145
2020.0,1.0,8.0,4.0,0.0,25.182276,41.044098,1.4053122,1.0195936,3.22483,0.5792767,0.0,-0.02098257,-0.0011506652,-0.027579773
2020.0,1.0,8.0,4.0,5.0,25.190008,41.129856,1.3329766,1.0420675,3.3445687,0.6517494,0.0,-0.017316572,0.0007726449,-0.02633083
2020.0,1.0,8.0,4.0,10.0,25.087637,42.263855,1.7123065,1.5204246,3.3875055,0.72957927,0.0,-0.0114045255,0.0059196646,-0.021967879
2020.0,1.0,8.0,4.0,14.999999,24.996235,41.26211,1.7032123,1.5302725,3.425239,0.82153916,0.0,-0.005881696,0.0074457135,-0.020608963
2020.0,1.0,8.0,4.0,20.0,24.988667,41.417267,1.3707092,1.0172288,3.447215,0.8145977,0.0,-0.0074963514,0.0069458103,-0.022031963
2020.0,1.0,8.0,4.0,25.0,24.974768,41.66684,1.2427715,0.97957283,3.4803112,0.84154767,0.0,-0.006728762,0.008322513,-0.021401042
2020.0,1.0,8.0,4.0,29.999998,24.821505,41.989697,1.6675229,1.426578,3.5777473,0.8990822,0.0,-2.3345981e-05,0.013443736,-0.01664816
2020.0,1.0,8.0,4.0,35.0,24.646057,41.840843,1.7462391,1.4971943,3.3001063,1.0376532,0.0,0.0020063394,0.014884522,-0.015696824
2020.0,1.0,8.0,4.0,40.0,24.461815,42.65494,1.8725647,1.635941,3.0646098,0.6596483,0.0,0.0018772058,0.018025955,-0.013075658
2020.0,1.0,8.0,4.0,45.0,24.286695,43.41131,1.7873884,1.5344522,3.2813478,0.70888716,0.0,0.0019585656,0.019452892,-0.012623953
2020.0,1.0,8.0,4.0,50.0,24.107452,43.932762,1.7203097,1.4154166,3.339889,0.6897373,0.0,0.0014398075,0.02074053,-0.012121877
2020.0,1.0,8.0,4.0,55.0,24.015985,44.785152,1.6183413,1.3592316,3.367781,0.66136116,0.0,-0.00074648805,0.02219788,-0.011560334
2020.0,1.0,8.0,5.0,0.0,24.060461,44.77388,1.544812,1.18499,3.4811878,0.7774981,0.0,-0.017881017,-0.002562939,-0.031250574
2020.0,1.0,8.0,5.0,5.0,24.046637,44.770447,1.6350287,1.4077609,3.4243257,0.745039,0.0,-0.013054481,0.0004609182,-0.028628865
2020.0,1.0,8.0,5.0,10.0,23.9069,45.07782,2.0703416,1.6959565,3.5886343,0.948888,0.0,-0.0045653605,0.0053260806,-0.024274195
2020.0,1.0,8.0,5.0,14.999999,23.708767,45.690437,2.005539,1.635072,3.6210027,0.9755866,0.0,-0.0023662006,0.0066373423,-0.023903817
2020.0,1.0,8.0,5.0,20.0,23.47851,46.300064,2.0660326,1.7799516,3.6475208,0.9106671,0.0,0.00094367197,0.00907549,-0.022213215
2020.0,1.0,8.0,5.0,25.0,23.236385,47.38056,2.0090768,1.7359316,3.6200285,0.92779356,0.0,0.0014411482,0.0103471065,-0.022070657
2020.0,1.0,8.0,5.0,29.999998,23.116749,47.769753,1.6447303,1.3148075,3.595492,0.8493862,0.0,-0.001085725,0.009559372,-0.023837697
2020.0,1.0,8.0,5.0,35.0,23.230036,47.17282,1.6127169,1.3956059,3.5793831,0.856413,0.0,0.0009406002,0.011783548,-0.021806315
2020.0,1.0,8.0,5.0,40.0,23.250399,47.188137,1.7595215,1.5594321,3.454585,0.7803829,0.0,0.00276619,0.015077314,-0.018803502
2020.0,1.0,8.0,5.0,45.0,23.16178,47.481796,2.2804477,1.9449166,3.550577,0.8876952,0.0,0.008933484,0.020753836,-0.0134138595
2020.0,1.0,8.0,5.0,50.0,23.003857,48.11971,2.4779823,2.0764508,4.259428,1.1434157,0.0,0.014430976,0.024713144,-0.010286002
2020.0,1.0,8.0,5.0,55.0,22.96469,48.119354,2.5151281,2.1783192,4.503307,1.3145765,0.0,0.016656067,0.027165413,-0.008350473
2020.0,1.0,8.0,6.0,0.0,22.996119,48.20602,3.6075618,3.2357976,5.325411,2.279392,0.0,0.014221704,0.010787,-0.01930802
2020.0,1.0,8.0,6.0,5.0,22.95808,47.883484,5.109528,4.6510115,6.308017,3.4409533,0.0,0.040142234,0.023562904,-0.006517721
2020.0,1.0,8.0,6.0,10.0,22.915443,48.15775,6.567134,6.285687,7.835007,4.9095254,0.0,0.06775528,0.036919363,0.0063194167
2020.0,1.0,8.0,6.0,14.999999,22.870504,48.503334,7.2695527,6.851029,8.792782,5.668897,0.0,0.08268373,0.044496655,0.013149435
2020.0,1.0,8.0,6.0,20.0,22.846354,48.46643,8.678444,8.269792,9.973272,6.9006658,0.0,0.107020594,0.057173993,0.025523463
2020.0,1.0,8.0,6.0,25.0,22.899206,48.495125,10.211214,9.673837,11.682267,8.483406,0.0,0.13423897,0.07114386,0.038952418
2020.0,1.0,8.0,6.0,29.999998,22.949083,48.66346,14.131318,13.405135,14.657168,11.567037,0.0,0.19222027,0.10317268,0.071038544
2020.0,1.0,8.0,6.0,35.0,23.043297,47.726288,21.18757,20.186394,20.727446,17.64412,0.0,0.29961175,0.16012634,0.12833557
2020.0,1.0,8.0,6.0,40.0,23.227856,47.365448,32.352737,30.498434,29.152334,25.342123,0.014566668,0.45435834,0.25358704,0.22245052
2020.0,1.0,8.0,6.0,45.0,23.404268,47.00736,46.5863,43.304867,39.950962,35.5861,0.19260001,0.64485806,0.3754274,0.34319153
2020.0,1.0,8.0,6.0,50.0,23.62884,46.510704,56.451744,52.980316,48.901222,44.70124,0.24939568,0.7812739,0.46289685,0.4274794
2020.0,1.0,8.0,6.0,55.0,23.879614,44.828743,54.869762,51.715862,52.01175,47.777054,0.24573329,0.7832857,0.44961452,0.4116442
2020.0,1.0,8.0,7.0000005,0.0,24.207571,44.443024,73.950455,63.73433,62.230885,55.81969,0.3492,0.9713014,0.5940099,0.5655158
2020.0,1.0,8.0,7.0000005,5.0,24.572994,43.386208,92.40943,82.368546,75.0083,66.86816,0.56000006,1.1991713,0.7793067,0.7466534
2020.0,1.0,8.0,7.0000005,10.0,25.099104,42.452267,142.90161,105.03723,102.7511,84.58702,0.94426674,1.7055283,1.2826782,1.2300282
2020.0,1.0,8.0,7.0000005,14.999999,25.828226,40.276302,174.71515,117.3132,129.12512,98.73828,0.8748001,2.0410047,1.6221808,1.54684
2020.0,1.0,8.0,7.0000005,20.0,26.439833,38.056633,193.91495,127.44393,150.66113,110.99844,0.6540666,2.2576375,1.8308425,1.7394862
2020.0,1.0,8.0,7.0000005,25.0,26.867428,36.429123,214.71428,137.89621,171.8568,123.24443,0.7686,2.473602,2.0509305,1.9426415
2020.0,1.0,8.0,7.0000005,29.999998,27.3574,34.657883,244.9367,149.80557,197.37485,135.84845,1.6579335,2.7593873,2.3710802,2.2381823
2020.0,1.0,8.0,7.0000005,35.0,27.877722,33.323727,252.3461,156.41937,212.68416,146.02164,1.7962,2.8466995,2.4345365,2.2977006
2020.0,1.0,8.0,7.0000005,40.0,28.235674,32.23422,279.95667,172.35025,231.23227,155.40883,1.9559333,3.0857239,2.7362957,2.576088
2020.0,1.0,8.0,7.0000005,45.0,28.68111,31.22645,277.82315,177.0104,243.52869,162.8183,1.8425335,3.0932028,2.6968863,2.543104
2020.0,1.0,8.0,7.0000005,50.0,28.778519,30.768295,278.36435,176.80075,249.91606,166.3265,1.8396,3.1050646,2.6837714,2.531197
2020.0,1.0,8.0,7.0000005,55.0,28.923096,30.523098,340.11023,190.6207,285.5972,178.708,2.2924001,3.5839522,3.291572,3.0899827
2020.0,1.0,8.0,8.0,0.0,29.110338,30.115318,379.943,210.46997,320.6428,195.87057,2.5177996,3.8721952,3.7130382,3.5154295
2020.0,1.0,8.0,8.0,5.0,29.340055,29.69233,421.99066,235.00005,359.75534,214.29993,2.786067,4.1808033,4.087113,3.8713934
2020.0,1.0,8.0,8.0,10.0,29.454418,29.494747,458.52832,248.21378,395.54388,229.17802,3.0031335,4.4285073,4.35827,4.1333137
2020.0,1.0,8.0,8.0,14.999999,29.74617,29.091373,458.51993,256.9289,412.21048,240.48857,2.989,4.4225173,4.2922015,4.0854163
2020.0,1.0,8.0,8.0,20.0,29.947659,28.5361,453.59454,275.74326,415.63666,255.89859,2.9348667,4.345508,4.2129316,4.021108
2020.0,1.0,8.0,8.0,25.0,29.862774,28.724918,471.98425,295.92313,433.02023,273.0619,3.0785332,4.4103947,4.3244557,4.1344857
2020.0,1.0,8.0,8.0,29.999998,30.097952,28.342333,513.7107,312.27737,463.0523,290.54263,3.3408,4.629728,4.61625,4.413975
2020.0,1.0,8.0,8.0,35.0,30.387518,27.865088,458.68347,296.73123,438.06906,287.93118,2.8890667,4.2607,4.0910835,3.9280894
2020.0,1.0,8.0,8.0,40.0,30.287004,27.759005,424.10144,295.00467,409.6662,285.50015,2.591733,3.9943106,3.7998362,3.6508386
2020.0,1.0,8.0,8.0,45.0,30.281963,27.840725,405.77853,302.57816,396.57053,289.43237,2.4129333,3.815248,3.632475,3.4952805
2020.0,1.0,8.0,8.0,50.0,30.476799,27.603745,442.98376,300.26614,402.53848,291.39105,2.6636002,4.059388,3.96339,3.7903063
2020.0,1.0,8.0,8.0,55.0,30.450449,27.452654,408.6717,288.06,392.01108,283.72754,2.4691334,3.8511658,3.637144,3.4878776
2020.0,1.0,8.0,9.0,0.0,30.760412,27.242233,419.2819,279.7605,397.14847,278.40244,2.5681334,4.023522,3.8174365,3.6790028
2020.0,1.0,8.0,9.0,5.0,31.05219,26.616447,485.48474,287.7629,440.50555,283.81924,3.0599337,4.4902205,4.397225,4.2169905
2020.0,1.0,8.0,9.0,10.0,31.324566,26.333218,557.3674,303.6191,494.40573,297.47253,3.5056667,4.93918,4.9370985,4.730529
2020.0,1.0,8.0,9.0,14.999999,31.870813,25.560017,724.7198,332.47482,612.60095,323.04538,4.276067,5.8731637,6.0227513,5.785869
2020.0,1.0,8.0,9.0,20.0,32.363197,24.798035,774.02515,360.43134,673.9676,345.23038,3.830667,6.068498,6.200626,5.993868
2020.0,1.0,8.0,9.0,25.0,32.69415,24.210258,760.3546,360.91153,693.79535,350.35794,4.1336,5.9738374,5.9866157,5.814145
2020.0,1.0,8.0,9.0,29.999998,32.814556,23.976274,783.5538,373.73975,702.5487,363.0785,4.569733,6.0399866,6.1126328,5.9337153
2020.0,1.0,8.0,9.0,35.0,32.828686,23.751316,740.93304,370.81192,668.31177,353.2481,4.2840667,5.8508987,5.922773,5.7324605
2020.0,1.0,8.0,9.0,40.0,32.610165,23.970608,731.25134,386.63602,666.0913,363.067,3.861267,5.7365365,5.8451242,5.660311
2020.0,1.0,8.0,9.0,45.0,33.0497,23.256382,571.4791,340.70587,565.06006,342.86197,2.9720666,4.855787,4.713732,4.5714273
2020.0,1.0,8.0,9.0,50.0,32.80623,23.574127,610.68494,333.1328,557.727,326.50565,3.5243998,5.165085,5.1302333,4.9322333
2020.0,1.0,8.0,9.0,55.0,33.1596,23.009624,716.98785,341.5059,635.32587,329.91473,4.191533,5.801241,5.7969184,5.580725
2020.0,1.0,8.0,10.0,0.0,33.4788,22.606932,843.5156,364.47324,730.1419,346.38403,4.508333,6.4567237,6.6178503,6.4304667
2020.0,1.0,8.0,10.0,5.0,33.81208,21.969664,891.6326,368.2962,786.14557,355.55658,4.8225336,6.6327267,6.7237062,6.572
2020.0,1.0,8.0,10.0,10.0,34.277428,21.423368,911.17554,379.8157,814.70557,361.0897,4.7401333,6.703924,6.77172,6.636318
2020.0,1.0,8.0,10.0,14.999999,34.157715,21.190872,904.9512,383.46405,819.46027,365.47162,4.7118,6.6524916,6.6873894,6.5607986
2020.0,1.0,8.0,10.0,20.0,33.911907,21.416386,941.8411,394.15094,844.8703,371.85135,5.0692663,6.7814484,6.847259,6.7261147
2020.0,1.0,8.0,10.0,25.0,34.333702,20.570307,877.2279,419.89255,817.1981,386.86816,4.6066666,6.451937,6.517073,6.3972783
2020.0,1.0,8.0,10.0,29.999998,34.123795,20.943336,898.7914,426.79886,825.4411,400.07056,4.844934,6.4829264,6.5849857,6.464746
2020.0,1.0,8.0,10.0,35.0,34.62508,20.293581,986.1856,438.85135,873.26825,414.56717,5.1474004,6.822023,6.9932895,6.874688
2020.0,1.0,8.0,11.0,10.0,34.80521,19.72861,601.022,408.9258,625.2528,402.7199,3.1711333,4.810062,4.839939,4.7585793
2020.0,1.0,8.0,11.0,55.0,35.798367,18.314247,640.8496,409.50598,643.2028,416.2191,3.3541331,4.880096,4.960611,4.8601418
2020.0,1.0,8.0,12.0,45.0,37.610268,14.975223,1103.2992,388.0427,995.1855,415.6806,5.582466,7.1928906,7.093753,7.075113
2020.0,1.0,8.0,12.0,50.0,37.80185,14.631211,919.18005,350.64267,922.74664,389.8157,4.6232,6.5333824,6.078506,6.083506
2020.0,1.0,8.0,12.0,55.0,38.055843,14.352543,983.70996,334.79004,944.82043,371.0317,4.990266,6.837394,6.4587393,6.4435635
2020.0,1.0,8.0,12.999999,0.0,38.195663,14.089775,1094.0876,322.28256,1012.31995,353.1093,5.5557337,7.238013,7.1021132,7.133487
2020.0,1.0,8.0,12.999999,5.0,38.33653,14.152298,1096.9835,301.8287,1040.6235,336.59653,5.5384665,7.172245,6.9799995,7.0423
2020.0,1.0,8.0,12.999999,10.0,38.684593,13.70969,1094.9711,295.00952,1048.3456,326.36566,5.492067,7.1614594,6.946975,7.013708
2020.0,1.0,8.0,12.999999,14.999999,38.57323,13.827116,1086.2394,290.15717,1048.2422,321.53268,5.4627333,7.1228228,6.8777075,6.946209
2020.0,1.0,8.0,12.999999,20.0,38.77223,13.628868,1088.647,292.9626,1046.4462,316.48215,5.475001,7.1618834,6.9280505,6.9856997
2020.0,1.0,8.0,12.999999,25.0,39.207275,13.336887,1078.4003,282.42017,1040.8853,309.01218,5.4498663,7.13388,6.867615,6.920771
2020.0,1.0,8.0,12.999999,29.999998,39.319824,13.136106,1056.1556,284.0307,1024.6359,307.81793,5.3126664,7.1009955,6.792998,6.83359
2020.0,1.0,8.0,12.999999,35.0,39.15766,13.179869,1066.4943,288.72324,1020.9572,305.08923,5.3768663,7.1637754,6.8938856,6.9185023
2020.0,1.0,8.0,12.999999,40.0,39.04447,13.236693,1051.6561,284.89957,1004.3614,299.20465,5.2572002,7.1456237,6.8617225,6.8702826
2020.0,1.0,8.0,12.999999,45.0,38.960213,13.123669,1053.1749,290.37686,996.96216,296.27716,5.279267,7.189058,6.9261265,6.918107
2020.0,1.0,8.0,12.999999,50.0,39.076664,12.755455,1057.2291,291.43723,997.63293,295.59387,5.3042,7.2104125,6.9464593,6.933053
2020.0,1.0,8.0,12.999999,55.0,39.468693,12.447273,1042.8259,292.92508,983.2235,288.8601,5.1833334,7.2183785,6.9430795,6.9115853
2020.0,1.0,8.0,14.000001,0.0,39.588566,12.506726,1051.065,305.8302,978.21155,288.89163,5.2167997,7.3146076,7.218471,7.2032723
2020.0,1.0,8.0,14.000001,5.0,39.716644,12.549332,1040.1819,298.98087,967.9673,285.95078,5.2716,7.2851806,7.164034,7.14063
2020.0,1.0,8.0,14.000001,10.0,39.09915,12.561547,1036.0801,293.5803,959.13055,280.6319,5.3454003,7.2733684,7.1543455,7.121364
2020.0,1.0,8.0,14.000001,14.999999,39.296368,12.329745,1008.5087,288.8555,942.29645,277.20523,5.154934,7.201795,7.0300097,6.987648
2020.0,1.0,8.0,14.000001,20.0,39.432514,12.62502,988.0939,293.48566,933.29584,280.8183,5.0660677,7.143687,6.922537,6.8772426
2020.0,1.0,8.0,14.000001,25.0,39.386433,12.6581545,983.5022,289.7638,925.071,277.1181,5.1147337,7.1394615,6.9129734,6.8578362
2020.0,1.0,8.0,14.000001,29.999998,39.82203,12.457965,967.5016,287.16678,910.8768,271.3638,5.0888,7.1194797,6.8733177,6.8041105
2020.0,1.0,8.0,14.000001,35.0,39.835884,12.334204,955.2554,281.24814,901.91846,268.83652,5.051867,7.077223,6.7996526,6.725524
2020.0,1.0,8.0,14.000001,40.0,39.866474,12.216566,953.8639,286.55743,901.4278,272.20148,5.101466,7.077676,6.7860866,6.7095304
2020.0,1.0,8.0,14.000001,45.0,39.70076,12.350983,953.4523,290.88055,898.24225,272.88495,5.130133,7.0852776,6.7949214,6.7116017
2020.0,1.0,8.0,14.000001,50.0,39.719025,12.272498,925.7882,284.4248,881.07806,270.34708,4.9802003,6.988334,6.643651,6.55526
2020.0,1.0,8.0,14.000001,55.0,40.06617,12.214413,906.4093,273.64728,867.5576,265.1863,4.8992667,6.9213324,6.5308433,6.4369607
2020.0,1.0,8.0,15.0,0.0,40.226414,12.012664,898.53204,274.82922,862.5852,267.98657,4.9103994,6.8965225,6.637281,6.565857
2020.0,1.0,8.0,15.0,5.0,40.490456,11.973942,886.419,279.90158,857.79004,272.18216,4.9121327,6.861015,6.5643396,6.4920645
2020.0,1.0,8.0,15.0,10.0,40.20524,12.198051,880.0681,285.13947,845.9736,272.6732,4.8753333,6.856179,6.570023,6.4846077
2020.0,1.0,8.0,15.0,14.999999,40.072792,12.177359,859.27045,280.4153,828.1317,266.87338,4.817,6.792472,6.485896,6.388959
2020.0,1.0,8.0,15.0,20.0,39.791687,12.273411,853.288,282.72458,817.1123,265.46637,4.8327336,6.7841215,6.4864373,6.377446
2020.0,1.0,8.0,15.0,25.0,39.72891,12.270257,846.54456,291.70322,807.9814,265.02948,4.845667,6.785049,6.501732,6.380305
2020.0,1.0,8.0,15.0,29.999998,39.65275,12.314246,839.21326,280.94495,802.9699,267.60367,4.8757334,6.7238703,6.3913445,6.2743
2020.0,1.0,8.0,15.0,35.0,40.201447,12.063245,815.55695,275.3626,794.75616,274.10916,4.8279996,6.60114,6.1845355,6.0773673
2020.0,1.0,8.0,15.0,40.0,40.21218,11.845998,812.13116,287.57162,779.3532,272.3308,4.7811337,6.630022,6.269441,6.1379204
2020.0,1.0,8.0,15.0,45.0,40.335888,11.856428,801.53235,295.04288,764.87427,277.81607,4.714,6.585328,6.236874,6.094307
2020.0,1.0,8.0,15.0,50.0,40.441715,11.803322,794.41705,307.5341,755.1359,288.45212,4.6836,6.535985,6.2053037,6.0565195
2020.0,1.0,8.0,15.0,55.0,40.17076,12.014213,624.3486,302.12546,637.7881,274.31717,3.5798671,5.7009454,5.295516,5.1393785
