Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,WD,WDR,RGT,RDT,1A Trina_power,Prediction 1A Trina_power
2020.0,1.0,31.000002,18.0,25.0,34.99688,31.934908,138.339,68.588554,24.409021,0.6,124.68866,76.1369,1.8802,0.8388505
2020.0,1.0,31.000002,18.0,29.999998,34.745377,32.972836,93.97364,57.351124,24.842485,0.6,96.39257,64.79471,1.1700001,0.5858683
2020.0,1.0,31.000002,18.0,35.0,34.430813,33.71055,67.84661,50.71237,25.584171,0.6,71.98821,56.19615,0.7096667,0.42827764
2020.0,1.0,31.000002,18.0,40.0,34.18964,34.419674,55.23285,42.054176,26.263681,0.8,58.587738,48.14958,0.7739333,0.3387424
2020.0,1.0,31.000002,18.0,45.0,33.953445,34.661148,42.60212,39.077408,26.940538,0.8,50.13587,42.523388,0.57653344,0.2634877
2020.0,1.0,31.000002,18.0,50.0,33.816128,34.096146,36.86045,34.425293,27.533287,0.8,42.988316,38.48102,0.5887334,0.2209884
2020.0,1.0,31.000002,18.0,55.0,33.749805,34.146515,34.761414,31.759676,27.933947,0.8,38.601246,35.53318,0.7963334,0.20211844
2020.0,1.0,31.000002,19.0,0.0,33.694664,35.048286,29.421417,28.293242,28.069227,0.8,34.660854,32.6093,0.33546662,0.12596093
2020.0,1.0,31.000002,19.0,5.0,33.549885,34.947075,26.1514,25.799128,28.48931,0.8,31.153301,29.84712,0.23666663,0.10270415
2020.0,1.0,31.000002,19.0,10.0,33.411533,36.12194,23.017616,22.615328,28.755272,0.8,28.290155,27.412174,0.17860001,0.079070255
2020.0,1.0,31.000002,19.0,14.999999,33.226765,35.649162,18.34779,17.878157,28.919043,0.8,23.675962,22.653393,0.10166667,0.045451496
2020.0,1.0,31.000002,19.0,20.0,33.254597,35.747974,13.445111,12.999197,29.214191,0.8,18.80112,17.593916,0.03713333,0.008371127
2020.0,1.0,31.000002,19.0,25.0,33.16722,35.817654,9.304636,8.876457,29.519775,0.8,14.101598,12.970131,-0.0051333327,-0.02341006
2020.0,1.0,31.000002,19.0,29.999998,33.04191,36.311626,5.777224,5.6370864,29.752487,0.8,10.431583,9.359519,-0.0116,-0.049319655
2020.0,1.0,31.000002,19.0,35.0,32.934177,36.821404,3.3885856,3.2083912,30.03157,0.8,7.315941,6.2040906,-0.0033333332,-0.06817783
2020.0,1.0,31.000002,19.0,40.0,32.927715,36.254192,1.4395325,1.3332195,30.20457,0.8,4.977372,4.010801,0.0,-0.08060742
2020.0,1.0,31.000002,19.0,45.0,32.819744,37.640648,1.6517389,1.5501229,30.435534,0.8,4.034685,2.8454251,0.0,-0.08053397
2020.0,1.0,31.000002,19.0,50.0,32.67969,38.120823,1.4140995,1.2458541,30.610325,0.8,3.7263417,2.7611537,0.0,-0.08061441
2020.0,1.0,31.000002,19.0,55.0,32.731323,37.49079,0.8734629,0.7310198,30.743511,0.8,3.7293873,2.8502035,0.0,-0.080436245
2020.0,1.0,31.000002,20.0,0.0,32.59937,38.728935,1.3904492,1.2382314,30.836964,0.8,3.347408,2.4498699,0.0,-0.118297055
2020.0,1.0,31.000002,20.0,5.0,32.43543,38.61342,1.1676508,1.027329,30.931278,0.8,2.8792515,2.0538042,0.0,-0.11714026
2020.0,1.0,31.000002,20.0,10.0,32.424286,38.710785,0.8229647,0.68431216,30.999235,0.8,2.5926213,1.8241842,0.0,-0.11661762
2020.0,1.0,31.000002,20.0,14.999999,32.500484,37.958794,0.65490675,0.6635315,31.087631,0.8,2.5269337,1.7022693,0.0,-0.11357116
2020.0,1.0,31.000002,20.0,20.0,32.575188,37.97751,0.5930749,0.6613865,31.105425,0.8,2.365114,1.8595908,0.0,-0.11027386
2020.0,1.0,31.000002,20.0,25.0,32.613426,38.224876,0.52202314,0.66326946,31.13794,0.8,1.999835,1.6010798,0.0,-0.10787563
2020.0,1.0,31.000002,20.0,29.999998,32.65107,38.610947,0.6170068,0.6654132,31.154697,0.8,2.0566385,1.5515578,0.0,-0.10433469
2020.0,1.0,31.000002,20.0,35.0,32.637585,39.08944,0.68501264,0.6758387,31.16924,0.8,2.117939,1.5555829,0.0,-0.10095301
2020.0,1.0,31.000002,20.0,40.0,32.577824,39.576935,0.7716891,0.7357929,31.181705,0.8,2.369383,1.602682,0.0,-0.09723853
2020.0,1.0,31.000002,20.0,45.0,32.47502,40.043438,0.9188711,0.80970424,31.228086,0.8,2.5636992,1.7502747,0.0,-0.09339473
2020.0,1.0,31.000002,20.0,50.0,32.401314,40.615448,0.9884954,0.7971422,31.200378,0.8,2.612653,1.793152,0.0,-0.089818396
2020.0,1.0,31.000002,20.0,55.0,32.37789,40.64461,0.90623605,0.7869182,31.289059,0.8,2.637329,1.7729079,0.0,-0.08719913
2020.0,1.0,31.000002,21.0,0.0,32.39197,41.196865,0.8219394,0.7633885,31.258175,0.8,2.67756,1.6557941,0.0,-0.12650232
2020.0,1.0,31.000002,21.0,5.0,32.296494,42.0056,1.1754191,0.9545562,31.307861,0.8,2.7640252,1.9117126,0.0,-0.12193069
2020.0,1.0,31.000002,21.0,10.0,32.193424,42.730404,1.1593645,1.1107138,31.331005,0.8,3.0885491,2.1641402,0.0,-0.11868597
2020.0,1.0,31.000002,21.0,14.999999,32.033188,43.806637,1.5718307,1.458703,31.393387,0.8,3.1254635,2.2532663,0.0,-0.114161275
2020.0,1.0,31.000002,21.0,20.0,31.904829,44.625153,1.7456158,1.649236,31.435003,0.8,3.230049,2.255895,0.0,-0.11057116
2020.0,1.0,31.000002,21.0,25.0,31.756025,45.719257,1.8433661,1.7092333,31.524864,0.8,3.3667128,2.4331267,0.0,-0.10810783
2020.0,1.0,31.000002,21.0,29.999998,31.55487,46.259716,1.8752617,1.8293601,31.576166,0.8,3.755751,2.865082,0.0,-0.10448648
2020.0,1.0,31.000002,21.0,35.0,31.457796,47.4041,1.7408626,1.6232836,31.660955,0.8,3.526496,2.7693007,0.0,-0.10404618
2020.0,1.0,31.000002,21.0,40.0,31.128996,49.75988,1.9466743,1.8119935,31.738575,0.8,3.5501075,2.5991611,0.0,-0.10270094
2020.0,1.0,31.000002,21.0,45.0,30.977549,49.773186,1.4849651,1.3231002,31.820694,0.8,3.214208,2.358854,0.0,-0.10300439
2020.0,1.0,31.000002,21.0,50.0,31.00119,50.029507,1.054902,0.8984387,31.883196,0.8,3.2394564,2.244002,0.0,-0.10289896
2020.0,1.0,31.000002,21.0,55.0,30.331402,54.06019,2.324282,2.1659532,32.01238,0.8,4.172653,3.1868336,0.0,-0.09572888
2020.0,1.0,31.000002,22.0,0.0,29.828096,55.96389,3.0286298,2.9865098,32.156685,0.8,4.829526,3.668446,0.0,-0.13200104
2020.0,1.0,31.000002,22.0,5.0,29.571648,57.038364,2.846172,2.7040393,32.325996,0.8,4.5630403,3.4908934,0.0,-0.13253975
2020.0,1.0,31.000002,22.0,10.0,29.444656,57.68033,2.26607,2.0046139,32.48306,0.8,4.487889,3.5267408,0.0,-0.13473442
2020.0,1.0,31.000002,22.0,14.999999,29.23801,58.99626,2.2460675,1.9972833,32.61098,0.8,4.2812386,3.2069597,0.0,-0.13411613
2020.0,1.0,31.000002,22.0,20.0,29.082846,59.852085,1.9689578,1.786594,32.755707,0.8,3.8514845,2.894411,0.0,-0.13472624
2020.0,1.0,31.000002,22.0,25.0,28.983068,60.630486,1.745929,1.6177182,32.855976,0.8,3.6372576,2.6435232,0.0,-0.13440311
2020.0,1.0,31.000002,22.0,29.999998,28.978111,60.72018,1.4404975,1.1558403,32.96024,0.8,3.3068643,2.2855341,0.0,-0.13430223
2020.0,1.0,31.000002,22.0,35.0,29.03218,60.44036,0.9397695,0.74852175,33.018185,0.8,2.9572163,1.9858726,0.0,-0.13416545
2020.0,1.0,31.000002,22.0,40.0,29.0974,60.28358,0.778917,0.6392707,33.050346,0.8,2.579364,1.7164556,0.0,-0.13188408
2020.0,1.0,31.000002,22.0,45.0,29.167608,59.705685,0.5911705,0.60917956,33.069324,0.8,2.4060264,1.6170521,0.0,-0.12869242
2020.0,1.0,31.000002,22.0,50.0,29.062855,60.425457,0.87561774,0.64289784,33.082306,0.8,2.3740005,1.677843,0.0,-0.124562405
2020.0,1.0,31.000002,22.0,55.0,29.132948,59.735497,0.73527676,0.6297258,33.118996,0.8,2.3118777,1.5691714,0.0,-0.12105134
2020.0,1.0,31.000002,23.0,0.0,29.404936,57.377052,0.46477306,0.60921574,33.09081,0.8,2.1913912,1.2181294,0.0,-0.15786304
2020.0,1.0,31.000002,23.0,5.0,29.27773,57.518524,0.72507477,0.61864877,33.078407,0.8,2.5331228,0.6774723,0.0,-0.15323167
2020.0,1.0,31.000002,23.0,10.0,29.111214,57.856403,1.3367009,1.1532018,33.08383,0.8,2.9872847,0.6465364,0.0,-0.14593744
2020.0,1.0,31.000002,23.0,14.999999,29.09717,57.25597,1.1405045,0.9627546,33.09783,0.8,3.0169861,0.6479833,0.0,-0.14278692
2020.0,1.0,31.000002,23.0,20.0,28.934156,57.7883,1.157899,0.9796461,33.139057,0.8,3.247026,0.74271846,0.0,-0.13970661
2020.0,1.0,31.000002,23.0,25.0,28.76351,58.837822,1.7546653,1.5672787,33.18148,0.8,3.4138877,0.7748892,0.0,-0.133689
2020.0,1.0,31.000002,23.0,29.999998,28.68331,59.20056,1.467045,1.2388958,33.220734,0.8,3.558289,1.020716,0.0,-0.13233575
2020.0,1.0,31.000002,23.0,35.0,28.586775,59.833046,1.4051552,1.199977,33.251602,0.8,3.3675003,0.8568222,0.0,-0.13024612
2020.0,1.0,31.000002,23.0,40.0,28.425001,60.846424,1.540179,1.2958608,33.309834,0.8,3.270863,0.7638805,0.0,-0.12757221
2020.0,1.0,31.000002,23.0,45.0,28.322308,61.591034,1.7926917,1.5990863,33.357723,0.8,3.2631648,0.747977,0.0,-0.12345802
2020.0,1.0,31.000002,23.0,50.0,28.278397,61.949795,1.5326201,1.3792706,33.403267,0.8,3.1410007,0.64901227,0.0,-0.12227822
2020.0,1.0,31.000002,23.0,55.0,28.237047,62.208977,1.4237548,1.1713473,33.44358,0.8,3.1413863,0.6257896,0.0,-0.12007407
2020.0,2.0,1.0,0.0,0.0,28.308342,61.724308,0.75386643,0.63231546,33.491432,0.0,3.0229876,0.5358265,0.0,-0.23418482
2020.0,2.0,1.0,0.0,5.0,28.347431,61.754837,0.73963016,0.61524427,33.49335,0.0,2.9536116,0.39727265,0.0,-0.2307735
2020.0,2.0,1.0,0.0,10.0,28.319769,62.0544,0.7549294,0.59382343,33.48727,0.0,2.8982325,0.37923446,0.0,-0.22740003
2020.0,2.0,1.0,0.0,14.999999,28.35853,62.031776,0.68930244,0.6083185,33.501007,0.0,2.8243968,0.34150243,0.0,-0.22411245
2020.0,2.0,1.0,0.0,20.0,28.355692,61.957317,0.7646775,0.59668124,33.479965,0.0,2.691196,0.29837227,-0.000199999,-0.219928
2020.0,2.0,1.0,0.0,25.0,28.317898,62.11753,0.87501436,0.6993917,33.502,0.0,2.798743,0.4074773,-0.00080000027,-0.21572438
2020.0,2.0,1.0,0.0,29.999998,28.220495,62.515816,1.0430841,0.8108712,33.49733,0.0,2.964941,0.52238494,0.0,-0.21129319
2020.0,2.0,1.0,0.0,35.0,28.114254,62.977222,1.1819142,0.9752472,33.539078,0.0,3.1063566,0.5474472,0.0,-0.20742139
2020.0,2.0,1.0,0.0,40.0,28.052944,63.082054,1.33001,1.0785939,33.56477,0.0,3.2292163,0.50061315,0.0,-0.20311607
2020.0,2.0,1.0,0.0,45.0,28.035906,62.951427,1.0502247,0.8732014,33.59774,0.0,3.0341027,0.5639721,0.0,-0.20120199
2020.0,2.0,1.0,0.0,50.0,27.98929,62.818962,1.1185079,0.92400444,33.603775,0.0,3.0325694,0.5586106,0.0,-0.196955
2020.0,2.0,1.0,0.0,55.0,27.960491,62.5994,0.8911676,0.6500409,33.61928,0.0,3.025555,0.5269224,0.0,-0.19463721
2020.0,2.0,1.0,1.0,0.0,27.931747,62.72236,0.9057132,0.7143306,33.64923,0.0,2.9166832,0.4323863,0.0,-0.23330943
2020.0,2.0,1.0,1.0,5.0,27.825008,62.92009,1.1166465,0.7751993,33.63481,0.0,3.0680234,0.5051165,0.0,-0.2284848
2020.0,2.0,1.0,1.0,10.0,27.728935,63.23685,1.1772084,0.826305,33.692165,0.0,3.1597068,0.5623029,0.0,-0.22511335
2020.0,2.0,1.0,1.0,14.999999,27.667038,63.43979,1.2435608,1.0818226,33.727024,0.0,2.9005609,0.4327442,0.0,-0.2214142
2020.0,2.0,1.0,1.0,20.0,27.602406,63.442978,1.2389033,0.9894366,33.752937,0.0,3.0183477,0.38109156,0.0,-0.21804158
2020.0,2.0,1.0,1.0,25.0,27.550184,63.39564,1.0601236,0.8528849,33.78372,0.0,3.057838,0.50420785,0.0,-0.21543145
2020.0,2.0,1.0,1.0,29.999998,27.497805,63.62569,0.99005246,0.85079116,33.811108,0.0,3.1459663,0.55354726,0.0,-0.21243753
2020.0,2.0,1.0,1.0,35.0,27.419603,64.253136,1.1816598,0.97945577,33.86656,0.0,3.1361196,0.5444133,0.0,-0.20881876
2020.0,2.0,1.0,1.0,40.0,27.35756,64.54666,1.1947156,0.9592351,33.853245,0.0,3.2423162,0.6688784,0.0,-0.20517278
2020.0,2.0,1.0,1.0,45.0,27.330801,64.813675,0.999334,0.7946972,33.908413,0.0,3.0753636,0.6410654,0.0,-0.20352189
2020.0,2.0,1.0,1.0,50.0,27.288275,65.03091,1.0273263,0.74865013,33.94622,0.0,3.0820737,0.5372335,0.0,-0.20038907
2020.0,2.0,1.0,1.0,55.0,27.25667,65.188736,0.8725129,0.65441716,33.93875,0.0,3.134192,0.4144913,0.0,-0.19776306
2020.0,2.0,1.0,2.0,0.0,27.219427,65.58367,0.9603689,0.78366965,33.959286,0.0,2.9787784,0.50250685,0.0,-0.23613195
2020.0,2.0,1.0,2.0,5.0,27.178013,65.75388,1.2052982,0.8657853,33.97768,0.2,2.9520483,0.44754788,0.0,-0.23028995
2020.0,2.0,1.0,2.0,10.0,27.134253,66.255486,1.2235365,0.9613333,33.96467,0.2,2.9763894,0.47215042,0.0,-0.22681592
2020.0,2.0,1.0,2.0,14.999999,27.108776,66.33524,1.1445861,0.8036568,33.98467,0.2,2.8940582,0.48166984,0.0,-0.22402987
2020.0,2.0,1.0,2.0,20.0,27.114656,66.39582,0.91925234,0.6681604,33.99293,0.2,2.7727659,0.4019807,0.0,-0.22187194
2020.0,2.0,1.0,2.0,25.0,27.150167,66.30383,0.84929854,0.66839397,34.006973,0.2,2.782103,0.38916767,0.0,-0.21847272
2020.0,2.0,1.0,2.0,29.999998,27.1741,66.12185,0.7429157,0.611627,34.002525,0.2,2.8906446,0.41633517,0.0,-0.21499535
2020.0,2.0,1.0,2.0,35.0,27.170534,66.11527,0.7968201,0.63699055,34.0086,0.2,2.8935375,0.46961096,0.0,-0.21097156
2020.0,2.0,1.0,2.0,40.0,27.176846,65.91983,0.7780943,0.6017638,34.00855,0.2,2.8205717,0.39238295,0.0,-0.20726112
2020.0,2.0,1.0,2.0,45.0,27.193497,65.81824,0.774164,0.6103,33.989864,0.2,2.840204,0.38792536,0.0,-0.20326889
2020.0,2.0,1.0,2.0,50.0,27.206976,65.72733,0.7869788,0.59817815,33.994484,0.2,2.7936091,0.410665,0.0,-0.199441
2020.0,2.0,1.0,2.0,55.0,27.169739,65.990654,0.9644419,0.7506645,34.02452,0.2,2.9330072,0.47937092,0.0,-0.19504306
2020.0,2.0,1.0,3.0,0.0,27.134192,66.316956,1.1308986,0.87314516,34.00881,0.2,2.968657,0.5208977,0.0,-0.23262285
2020.0,2.0,1.0,3.0,5.0,27.079,66.3935,1.0914541,0.85154366,34.00072,0.2,3.159492,0.63727635,0.0,-0.22894268
2020.0,2.0,1.0,3.0,10.0,27.030272,66.767654,1.0737844,0.83505416,34.026237,0.2,3.349626,0.5963332,0.0,-0.22591136
2020.0,2.0,1.0,3.0,14.999999,26.981882,67.25496,1.1157669,0.91486776,34.043995,0.2,3.2806852,0.5875754,0.0,-0.2226512
2020.0,2.0,1.0,3.0,20.0,26.97107,67.30023,1.0340513,0.6982775,34.05842,0.2,3.060728,0.50454515,0.0,-0.220058
2020.0,2.0,1.0,3.0,25.0,26.953138,67.6087,1.226537,0.9438487,34.06542,0.2,2.9676657,0.48416436,0.0,-0.21552846
2020.0,2.0,1.0,3.0,29.999998,26.926558,68.086006,1.0943874,0.88402313,34.094128,0.2,2.9661932,0.48110294,0.0,-0.21334654
2020.0,2.0,1.0,3.0,35.0,26.908838,68.22307,0.9008039,0.6901564,34.09474,0.2,2.9768498,0.4473002,0.0,-0.21106257
2020.0,2.0,1.0,3.0,40.0,26.90732,68.35766,0.9880431,0.67746925,34.11812,0.2,2.9313192,0.42813876,0.0,-0.20734923
2020.0,2.0,1.0,3.0,45.0,26.850954,68.95738,1.0550369,0.7682108,34.123653,0.2,3.076039,0.48725194,0.0,-0.20381722
2020.0,2.0,1.0,3.0,50.0,26.794245,69.42268,1.1146891,0.8293721,34.15837,0.2,2.9139528,0.4112821,0.0,-0.20071845
2020.0,2.0,1.0,3.0,55.0,26.766144,69.60456,1.0129025,0.9083699,34.167023,0.2,2.9417448,0.41493905,0.0,-0.19760458
2020.0,2.0,1.0,4.0,0.0,26.742746,69.74845,1.0246202,0.81978494,34.217285,0.2,2.9365532,0.462459,0.0,-0.23655762
2020.0,2.0,1.0,4.0,5.0,26.728981,69.82525,0.9017154,0.6996666,34.223957,0.2,2.9835541,0.52143097,0.0,-0.23368691
2020.0,2.0,1.0,4.0,10.0,26.734083,69.759796,0.95989716,0.69986457,34.18185,0.2,2.9869518,0.48609793,0.0,-0.22932549
2020.0,2.0,1.0,4.0,14.999999,26.745497,69.663506,1.0022448,0.69093627,34.21704,0.2,2.8354554,0.37525368,0.0,-0.22575146
2020.0,2.0,1.0,4.0,20.0,26.73203,69.79535,0.8980528,0.76425296,34.236,0.2,3.0330768,0.5669875,0.0,-0.22241445
2020.0,2.0,1.0,4.0,25.0,26.673765,70.21006,1.0526867,0.8037654,34.21698,0.2,3.033056,0.37313876,0.0,-0.21844493
2020.0,2.0,1.0,4.0,29.999998,26.651672,70.21933,0.9467328,0.6523155,34.237793,0.2,2.949571,0.45129025,0.0,-0.2156348
2020.0,2.0,1.0,4.0,35.0,26.676456,69.95624,0.90439767,0.66312695,34.251823,0.2,2.8379471,0.44019958,0.0,-0.21194373
2020.0,2.0,1.0,4.0,40.0,26.702509,69.79621,0.8286107,0.6303561,34.260555,0.2,2.8582034,0.41019478,0.0,-0.20850992
2020.0,2.0,1.0,4.0,45.0,26.711153,69.48305,0.8433716,0.7444326,34.273876,0.2,2.8120494,0.36212268,0.0,-0.204293
2020.0,2.0,1.0,4.0,50.0,26.760836,69.0719,0.72184175,0.57048607,34.236908,0.2,2.8762426,0.38103834,0.0,-0.20059437
2020.0,2.0,1.0,4.0,55.0,26.753304,69.14417,0.81687903,0.5990504,34.225464,0.2,2.8212674,0.39717782,0.0,-0.19640832
2020.0,2.0,1.0,5.0,0.0,26.730572,69.19351,0.8203594,0.63351315,34.229042,0.2,3.3149922,0.33287522,0.0,-0.23450126
2020.0,2.0,1.0,5.0,5.0,26.700468,69.45582,1.0543354,0.77025723,34.238297,0.2,3.034917,0.37649158,0.0,-0.22998926
2020.0,2.0,1.0,5.0,10.0,26.651623,69.83321,1.139763,0.95161736,34.259953,0.2,3.0014849,0.4657178,0.0,-0.22613667
2020.0,2.0,1.0,5.0,14.999999,26.633564,69.6513,1.0019834,0.85771394,34.260616,0.2,2.9434385,0.49260536,0.0,-0.22300714
2020.0,2.0,1.0,5.0,20.0,26.650816,69.411026,0.9492738,0.6831214,34.278606,0.2,2.9069116,0.41034263,0.0,-0.2197607
2020.0,2.0,1.0,5.0,25.0,26.646921,69.60817,1.0018023,0.81412107,34.30722,0.2,2.8742468,0.43886995,0.0,-0.21602653
2020.0,2.0,1.0,5.0,29.999998,26.5811,69.99623,1.0927339,0.9043121,34.30047,0.2,2.9083617,0.45561346,0.0,-0.21212655
2020.0,2.0,1.0,5.0,35.0,26.557245,70.15777,1.1897496,0.88682264,34.30412,0.2,3.0324724,0.4668922,0.0,-0.2081316
2020.0,2.0,1.0,5.0,40.0,26.541658,70.08476,0.99260974,0.7690488,34.31793,0.2,2.7569861,0.4636733,0.0,-0.20571348
2020.0,2.0,1.0,5.0,45.0,26.5692,70.09045,0.9306677,0.6415348,34.30404,0.2,2.798408,0.43461278,0.0,-0.20240861
2020.0,2.0,1.0,5.0,50.0,26.574594,69.77399,0.7987052,0.5980303,34.33653,0.2,2.7905433,0.42139247,0.0,-0.19923626
2020.0,2.0,1.0,5.0,55.0,26.545351,70.33209,1.0353888,0.8236147,34.359314,0.2,2.9171686,0.5100865,0.0,-0.19474602
2020.0,2.0,1.0,6.0,0.0,26.480028,70.77443,1.1846514,0.87474704,34.335415,0.2,2.9265013,0.50919694,0.0,-0.23266473
2020.0,2.0,1.0,6.0,5.0,26.482756,70.80618,1.0892671,0.87598974,34.358746,0.2,3.1304264,0.6265221,0.0,-0.22937885
2020.0,2.0,1.0,6.0,10.0,26.500128,70.77299,1.43298,1.1792494,34.351696,0.2,3.4229383,0.76263475,0.0,-0.22314706
2020.0,2.0,1.0,6.0,14.999999,26.456034,71.26436,2.6554048,2.4707277,34.36338,0.2,4.1074643,1.2886769,0.0,-0.2113414
2020.0,2.0,1.0,6.0,20.0,26.454855,70.59661,5.4005017,5.048623,34.383667,0.2,6.23745,3.5667577,0.0,-0.18648717
2020.0,2.0,1.0,6.0,25.0,26.526747,70.06997,9.214865,8.831439,34.379753,0.2,9.243119,6.3106184,0.0,-0.15364012
2020.0,2.0,1.0,6.0,29.999998,26.504751,70.452576,13.253937,12.952233,34.39996,0.2,12.679322,9.73743,0.003199999,-0.11965465
2020.0,2.0,1.0,6.0,35.0,26.430838,71.09442,16.310146,16.13337,34.34333,0.2,15.5211735,12.49564,0.04266667,-0.09254145
2020.0,2.0,1.0,6.0,40.0,26.38531,71.28126,18.048862,17.774517,34.330738,0.2,17.612452,14.568088,0.05673332,-0.075025395
2020.0,2.0,1.0,6.0,45.0,26.399664,71.3441,19.9277,19.510208,34.33379,0.2,19.553217,16.504938,0.07986668,-0.056862157
2020.0,2.0,1.0,6.0,50.0,26.388079,71.565155,21.11405,20.487528,34.337086,0.2,20.510748,17.66695,0.09333332,-0.04468265
2020.0,2.0,1.0,6.0,55.0,26.422375,71.632744,20.419472,19.938566,34.33813,0.2,20.779766,17.773645,0.09299999,-0.044992987
2020.0,2.0,1.0,7.0000005,0.0,26.442513,71.71584,22.511742,21.82235,34.3501,0.2,22.346899,19.258158,0.111333326,-0.06832439
2020.0,2.0,1.0,7.0000005,5.0,26.44674,71.789856,31.24707,29.921814,34.31204,0.2,28.710157,25.37491,0.19126666,-0.000734727
2020.0,2.0,1.0,7.0000005,10.0,26.468231,71.99031,38.446598,37.25495,34.31095,0.2,34.508354,31.054136,0.24066664,0.05724034
2020.0,2.0,1.0,7.0000005,14.999999,26.46534,72.06753,41.567085,40.943924,34.28088,0.2,38.41383,34.905617,0.27033335,0.08760443
2020.0,2.0,1.0,7.0000005,20.0,26.466373,72.24765,48.535976,46.819008,34.231464,0.2,44.19696,40.302166,0.3261334,0.14209515
2020.0,2.0,1.0,7.0000005,25.0,26.501081,72.01249,53.33659,51.89051,34.214756,0.2,47.765503,43.69539,0.36819997,0.18239011
2020.0,2.0,1.0,7.0000005,29.999998,26.534935,71.96081,59.183044,57.01355,34.192333,0.2,52.62644,48.737717,0.41266665,0.22958636
2020.0,2.0,1.0,7.0000005,35.0,26.549858,71.96145,67.15897,64.82429,34.195503,0.2,59.959946,54.87111,0.47613323,0.2935353
2020.0,2.0,1.0,7.0000005,40.0,26.602682,71.95494,74.11128,71.83493,34.101654,0.2,69.74418,65.5857,0.5474,0.35733625
2020.0,2.0,1.0,7.0000005,45.0,26.634634,71.78635,73.26277,70.879944,34.078156,0.2,70.90334,66.90782,0.5451334,0.35762733
2020.0,2.0,1.0,7.0000005,50.0,26.676516,71.664345,68.351685,67.98955,34.049995,0.2,67.74368,63.810654,0.50020003,0.32936835
2020.0,2.0,1.0,7.0000005,55.0,26.689928,71.89057,74.02593,73.215385,34.01068,0.2,71.104774,67.66818,0.56706667,0.37383017
2020.0,2.0,1.0,8.0,0.0,26.68539,72.0839,75.770515,74.2306,33.980972,0.2,73.02452,69.448364,0.6168666,0.34799373
2020.0,2.0,1.0,8.0,5.0,26.672483,72.187546,80.0022,77.31721,33.94963,0.2,76.05309,72.30097,0.68139994,0.38107142
2020.0,2.0,1.0,8.0,10.0,26.743122,72.04297,93.10132,90.42259,33.919266,0.2,84.25256,79.37411,0.8134002,0.47982174
2020.0,2.0,1.0,8.0,14.999999,26.849255,71.96989,85.62843,83.43349,33.898014,0.2,83.01831,77.44048,0.7333334,0.4344938
2020.0,2.0,1.0,8.0,20.0,26.841734,71.86155,67.65418,65.59471,33.86772,0.2,73.26821,66.953156,0.5399334,0.30926222
2020.0,2.0,1.0,8.0,25.0,26.731812,72.32569,56.50979,55.64782,33.880013,0.2,62.006516,56.566193,0.43366668,0.22770181
2020.0,2.0,1.0,8.0,29.999998,26.541258,73.67275,49.328186,48.515465,33.909664,0.2,54.429268,50.042645,0.36866665,0.17366257
2020.0,2.0,1.0,8.0,35.0,26.369122,74.6337,50.39503,49.861454,33.98379,0.2,53.04577,48.37556,0.39086667,0.1807203
2020.0,2.0,1.0,8.0,40.0,26.19854,75.56198,67.21385,65.02938,34.0435,0.2,61.65752,56.178734,0.5624001,0.29918927
2020.0,2.0,1.0,8.0,45.0,26.102358,76.69051,84.03778,81.400085,34.100574,0.2,73.55842,67.73243,0.75633335,0.42465553
2020.0,2.0,1.0,8.0,50.0,26.015846,77.92786,108.3831,104.98324,34.185642,0.2,96.068184,89.3258,1.0053333,0.6120888
2020.0,2.0,1.0,8.0,55.0,25.747383,79.825096,143.9361,134.18945,34.337284,0.2,124.12419,114.73289,1.3222001,0.8666007
2020.0,2.0,1.0,9.0,0.0,25.66924,80.09352,143.02847,129.56587,34.468506,0.2,134.55011,123.361275,1.3502668,0.82809895
2020.0,2.0,1.0,9.0,5.0,25.72606,79.2554,151.38109,132.32475,34.474766,0.2,147.0471,134.1106,1.5059998,0.892911
2020.0,2.0,1.0,9.0,10.0,25.841444,78.196106,173.2617,160.69296,34.438812,0.2,160.61235,149.16089,1.767,1.0702604
2020.0,2.0,1.0,9.0,14.999999,26.035395,76.218346,191.36967,178.13667,34.313156,0.2,173.03076,160.05754,1.9925332,1.2086183
2020.0,2.0,1.0,9.0,20.0,26.192698,75.17948,195.98882,188.163,34.1783,0.2,184.41959,172.08311,1.9659998,1.2705615
2020.0,2.0,1.0,9.0,25.0,26.091873,76.31431,213.69804,200.5846,34.07311,0.2,201.44365,189.83887,2.0904665,1.4026445
2020.0,2.0,1.0,9.0,29.999998,26.093016,76.82418,236.11252,222.03693,34.001682,0.2,220.11673,209.4223,2.2434664,1.5754635
2020.0,2.0,1.0,9.0,35.0,26.07144,77.00768,248.54079,238.1228,33.93349,0.2,236.20702,225.97542,2.3292,1.6888481
2020.0,2.0,1.0,9.0,40.0,26.248466,75.11269,254.76472,247.05692,33.848812,0.2,247.7713,235.53429,2.3784666,1.7550951
2020.0,2.0,1.0,9.0,45.0,26.608332,72.96369,268.04306,257.08392,33.69824,0.2,259.628,243.2921,2.4940002,1.8554783
2020.0,2.0,1.0,9.0,50.0,26.912233,71.40077,285.39676,272.01782,33.53167,0.2,274.0536,254.8395,2.6509335,1.9874625
2020.0,2.0,1.0,9.0,55.0,27.23448,70.574936,333.82263,322.88898,33.31802,0.2,304.96262,287.99133,2.9853997,2.3540132
