id,predicition
3448,0.19618882
3449,0.20355752
3450,0.21070883
3451,0.21763399
3452,0.22547473
3453,0.23502481
3454,0.24219221
3455,0.25067472
3456,0.25960147
3457,0.13583383
3458,0.14566985
3459,0.15409967
3460,0.16200075
3461,0.17169705
3462,0.18119058
3463,0.19074246
3464,0.1973441
3465,0.20394793
3466,0.21031275
3467,0.2195538
3468,0.22927937
3469,0.13523236
3470,0.14281192
3471,0.15090701
3472,0.16096625
3473,0.1715788
3474,0.18209758
3475,0.19065765
3476,0.19895014
3477,0.20712247
3478,0.21531087
3479,0.22351223
3480,0.23135808
3481,0.13618007
3482,0.1458151
3483,0.15471992
3484,0.16310754
3485,0.17119354
3486,0.17742172
3487,0.18436247
3488,0.1918711
3489,0.19982854
3490,0.20799083
3491,0.21633768
3492,0.2247844
3493,0.12904164
3494,0.13814983
3495,0.14649528
3496,0.15570223
3497,0.16357851
3498,0.17198503
3499,0.18036768
3500,0.18978474
3501,0.198477
3502,0.20930511
3503,0.21778542
3504,0.22729683
3505,0.13181105
3506,0.14027813
3507,0.14853293
3508,0.15746441
3509,0.16552371
3510,0.17495039
3511,0.18181652
3512,0.1898807
3513,0.1987325
3514,0.20825654
3515,0.21596733
3516,0.22366089
3517,0.1284594
3518,0.13570201
3519,0.1440222
3520,0.15220356
3521,0.16100687
3522,0.16930732
3523,0.18109289
3524,0.19118801
3525,0.20065716
3526,0.21049082
3527,0.22096154
3528,0.23319718
3529,0.14441574
3530,0.1609365
3531,0.18337926
3532,0.2167094
3533,0.27351803
3534,0.35126626
3535,0.43775725
3536,0.5313784
3537,0.6485269
3538,0.75269306
3539,0.85267997
3540,0.9121525
3541,0.8086152
3542,0.7846836
3543,0.7802075
3544,0.8313719
3545,0.9605875
3546,1.1282055
3547,1.4692727
3548,1.9276694
3549,1.746816
3550,1.7104847
3551,1.7547429
3552,1.7809684
3553,1.7366524
3554,1.6257253
3555,1.7745662
3556,1.993959
3557,2.146301
3558,2.110452
3559,2.0508327
3560,1.9454532
3561,1.9576488
3562,2.0160062
3563,2.1925392
3564,2.4604318
3565,2.9044845
3566,3.0042317
3567,3.3036203
3568,3.4522307
3569,3.4830682
3570,4.461028
3571,3.7887769
3572,3.6042356
3573,2.4407618
3574,2.4182596
3575,4.919181
3576,5.1995697
3577,5.1602592
3578,5.3249807
3579,5.525718
3580,5.80908
3581,6.225398
3582,5.9165688
3583,5.3717027
3584,4.121515
3585,4.0192814
3586,6.2116904
3587,6.228689
3588,6.2781615
3589,6.127643
3590,6.100043
3591,6.0227504
3592,6.05562
3593,6.1786556
3594,6.2346134
3595,6.2568135
3596,6.363392
3597,6.4297123
3598,6.5037327
3599,6.600158
3600,6.690759
3601,6.496192
3602,6.3735
3603,6.3700686
3604,6.3765326
3605,6.5217395
3606,6.5845056
3607,6.526114
3608,6.4938602
3609,6.457582
3610,6.4018083
3611,6.3418126
3612,6.4549856
3613,6.4676695
3614,6.706338
3615,7.120292
3616,7.4177413
3617,6.8210597
3618,4.1286373
3619,3.9378006
3620,4.004259
3621,4.6280346
3622,5.2415633
3623,4.361582
3624,5.47177
3625,4.5478163
3626,5.679024
3627,6.3541756
3628,6.0032954
3629,6.0147467
3630,5.6938863
3631,5.826685
3632,5.7469754
3633,5.649695
3634,5.609589
3635,5.5630326
3636,5.515061
3637,5.3830767
3638,5.443382
3639,5.4060426
3640,5.324616
3641,5.0662546
3642,3.4243872
3643,3.945843
3644,3.554935
3645,2.5984404
3646,4.8256364
3647,4.842971
3648,4.21811
3649,4.433047
3650,4.2330976
3651,4.086678
3652,3.9563277
3653,3.7940288
3654,3.6576264
3655,3.523681
3656,3.2848415
3657,3.2986054
3658,2.2720866
3659,2.2800062
3660,2.830409
3661,2.9825275
3662,2.8917668
3663,2.725055
3664,2.598426
3665,2.2736769
3666,2.2084126
3667,1.8924773
3668,1.7434882
3669,1.5815252
3670,1.6898452
3671,1.5857815
3672,1.5037235
3673,1.2825423
3674,1.1658202
3675,0.9710288
3676,0.8787005
3677,0.97775245
3678,0.97623646
3679,0.92594695
3680,0.85990024
3681,0.80587137
3682,0.7794869
3683,0.7562078
3684,0.70105565
3685,0.542474
3686,0.4860451
3687,0.43349972
3688,0.39062753
3689,0.34225795
3690,0.29667458
3691,0.27772593
3692,0.27077955
3693,0.2722826
3694,0.27654576
3695,0.28039756
3696,0.28830263
3697,0.19319001
3698,0.20161492
3699,0.21080595
3700,0.21634787
3701,0.2250197
3702,0.23507333
3703,0.2413571
3704,0.25078148
3705,0.25830448
3706,0.26614335
3707,0.27194232
3708,0.27880478
3709,0.18510891
3710,0.19537438
3711,0.20509718
3712,0.21572906
3713,0.22174674
3714,0.22945139
3715,0.23956384
3716,0.2469672
3717,0.2549493
3718,0.26301867
3719,0.27284327
3720,0.28180593
3721,0.1863453
3722,0.19511035
3723,0.20327696
3724,0.21176323
3725,0.21986856
3726,0.22976317
3727,0.24104902
3728,0.2503813
3729,0.25815344
3730,0.26719022
3731,0.27329934
3732,0.28053936
3733,0.1812808
3734,0.18756633
3735,0.19467492
3736,0.20345412
3737,0.21223857
3738,0.22139232
3739,0.23067142
3740,0.24117996
3741,0.2517559
3742,0.2601834
3743,0.2686125
3744,0.27679616
3745,0.15190318
3746,0.16144237
3747,0.17280963
3748,0.1814799
3749,0.1909292
3750,0.19900438
3751,0.20730922
3752,0.21358976
3753,0.22179374
3754,0.22740147
3755,0.23536023
3756,0.24246958
3757,0.14846364
3758,0.15660813
3759,0.16475269
3760,0.17309776
3761,0.18206653
3762,0.1912984
3763,0.20059147
3764,0.20868388
3765,0.21755168
3766,0.22758481
3767,0.23804149
3768,0.24985033
3769,0.15581122
3770,0.1638163
3771,0.17294219
3772,0.18039307
3773,0.18537578
3774,0.19303074
3775,0.20159563
3776,0.20988241
3777,0.21861023
3778,0.22768849
3779,0.23664477
3780,0.24638492
3781,0.15374961
3782,0.16280457
3783,0.17293718
3784,0.1815429
3785,0.18973807
3786,0.19908854
3787,0.20766559
3788,0.21525165
3789,0.22124559
3790,0.2296758
3791,0.23788512
3792,0.24693316
3793,0.15441975
3794,0.16297641
3795,0.17391604
3796,0.18451059
3797,0.19326413
3798,0.20295072
3799,0.21255377
3800,0.2195471
3801,0.22752675
3802,0.23514044
3803,0.24394882
3804,0.252535
3805,0.15274665
3806,0.15849426
3807,0.16714785
3808,0.17460665
3809,0.1816498
3810,0.18670177
3811,0.19274214
3812,0.20168057
3813,0.21067515
3814,0.22042218
3815,0.23148462
3816,0.24068102
3817,0.15108347
3818,0.18198633
3819,0.22422606
3820,0.27477533
3821,0.3398492
3822,0.40977865
3823,0.4785112
3824,0.5490742
3825,0.6113554
3826,0.67445433
3827,0.7348392
3828,0.8836658
3829,0.8618994
3830,1.0234598
3831,1.1733332
3832,1.2805467
3833,1.4091499
3834,1.5393866
3835,1.680928
3836,1.8263893
3837,1.9464816
3838,2.084057
3839,2.2234433
3840,2.3122544
3841,2.3748074
3842,2.4654543
3843,2.6745462
3844,2.8459609
3845,2.9635084
3846,3.0388494
3847,3.128991
3848,3.2470222
3849,3.3519409
3850,3.5074763
3851,3.6208627
3852,3.721774
3853,3.711636
3854,3.8456304
3855,3.9878476
3856,4.1510177
3857,4.2652526
3858,4.391039
3859,4.505996
3860,4.6438346
3861,4.7461424
3862,4.871613
3863,4.983063
3864,5.065099
3865,5.1335564
3866,5.261881
3867,5.3974285
3868,5.521941
3869,5.5919614
3870,5.6639223
3871,5.8003974
3872,5.889136
3873,5.9787927
3874,6.150607
3875,6.2011967
3876,6.180939
3877,6.096132
3878,6.0772552
3879,6.04545
3880,6.067378
3881,6.1960654
3882,6.2114058
3883,6.1985946
3884,6.296916
3885,6.5412965
3886,6.6703267
3887,6.8155546
3888,6.796568
3889,6.590192
3890,6.381685
3891,6.317362
3892,6.3084297
3893,6.412801
3894,6.5263915
3895,6.5616407
3896,6.568219
3897,6.490234
3898,6.3613815
3899,6.2840633
3900,6.3100805
3901,6.343576
3902,6.4635983
3903,6.494673
3904,6.471284
3905,6.393833
3906,6.3564653
3907,6.3899984
3908,6.359324
3909,6.2988324
3910,6.1678777
3911,6.1120334
3912,6.134381
3913,5.8836346
3914,5.9800925
3915,5.941582
3916,5.8629746
3917,5.670914
3918,5.621089
3919,5.7363706
3920,5.710073
3921,5.577723
3922,5.611318
3923,5.5943704
3924,5.6448827
3925,4.9131
3926,3.6528113
3927,5.8377686
3928,5.8309197
3929,5.864058
3930,5.6663513
3931,5.51918
3932,5.312418
3933,5.1163874
3934,4.8993797
3935,4.7260814
3936,4.701161
3937,4.470004
3938,4.301807
3939,4.165006
3940,4.156146
3941,3.9695513
3942,3.8214648
3943,3.6543458
3944,3.5123758
3945,3.3850043
3946,3.3011892
3947,3.265326
3948,3.168554
3949,3.0300646
3950,2.9332838
3951,2.73171
3952,2.5944667
3953,2.5429914
3954,2.5068312
3955,2.4193642
3956,2.3234909
3957,2.2295783
3958,2.023552
3959,1.8737261
3960,1.8661262
3961,1.752887
3962,1.654723
3963,1.5377069
3964,1.423525
3965,1.3064952
3966,1.1997869
3967,1.0934323
3968,0.9987439
3969,0.87327254
3970,0.75029194
3971,0.6943772
3972,0.6450287
3973,0.4920363
3974,0.4431538
3975,0.39823252
3976,0.35738817
3977,0.32326198
3978,0.29646057
3979,0.28355384
3980,0.27535108
3981,0.27738655
3982,0.2796289
3983,0.2898178
3984,0.29514962
3985,0.19831587
3986,0.20399714
3987,0.21300675
3988,0.22260284
3989,0.2321616
3990,0.23907942
3991,0.24493943
3992,0.25355732
3993,0.2617541
3994,0.27044255
3995,0.27982676
3996,0.28784758
3997,0.19191608
3998,0.19805701
3999,0.20635541
4000,0.21360204
4001,0.22081546
4002,0.22995815
4003,0.2399268
4004,0.24970053
4005,0.25723967
4006,0.26696396
4007,0.274674
4008,0.2835751
4009,0.18971439
4010,0.19835348
4011,0.20755391
4012,0.21949369
4013,0.2258102
4014,0.2349903
4015,0.24228705
4016,0.24987423
4017,0.261245
4018,0.27154696
4019,0.283244
4020,0.2877431
4021,0.19259061
4022,0.19542846
4023,0.20118526
4024,0.2100952
4025,0.21898906
4026,0.2276161
4027,0.23345245
4028,0.24083962
4029,0.24871515
4030,0.2577808
4031,0.265575
4032,0.27430564
4033,0.15019819
4034,0.15831849
4035,0.16772029
4036,0.17651275
4037,0.18559268
4038,0.19407913
4039,0.20248088
4040,0.21127662
4041,0.22021565
4042,0.22829887
4043,0.23596826
4044,0.24540314
4045,0.1506019
4046,0.15875706
4047,0.16749886
4048,0.17604437
4049,0.18283954
4050,0.1918821
4051,0.19960687
4052,0.20843628
4053,0.21687827
4054,0.22612321
4055,0.23418015
4056,0.24202347
4057,0.14870152
4058,0.15816095
4059,0.1674048
4060,0.17634913
4061,0.18459758
4062,0.19244036
4063,0.20251384
4064,0.21292946
4065,0.22305745
4066,0.23011169
4067,0.23814625
4068,0.2442205
4069,0.14865735
4070,0.15810624
4071,0.16684893
4072,0.17457488
4073,0.1820021
4074,0.1891926
4075,0.19866505
4076,0.2070156
4077,0.21526709
4078,0.22378492
4079,0.23135078
4080,0.2392155
4081,0.14514354
4082,0.15274534
4083,0.1602588
4084,0.16987067
4085,0.17756808
4086,0.18545225
4087,0.19552386
4088,0.2042228
4089,0.2124291
4090,0.2208162
4091,0.22855586
4092,0.23627579
4093,0.1403963
4094,0.14755636
4095,0.15303373
4096,0.16129604
4097,0.17156425
4098,0.18333316
4099,0.19062746
4100,0.19856492
4101,0.20674539
4102,0.21588692
4103,0.22649878
4104,0.2386657
4105,0.14957789
4106,0.16507274
4107,0.20069313
4108,0.24737221
4109,0.30404648
4110,0.36208612
4111,0.40015846
4112,0.4391022
4113,0.484988
4114,0.5282377
4115,0.5543393
4116,0.5686178
4117,0.49160984
4118,0.5368514
4119,0.60265577
4120,0.7179134
4121,0.97699416
4122,1.1771667
4123,1.1080569
4124,1.1200781
4125,1.4241123
4126,1.2246273
4127,1.9593
4128,2.584663
4129,2.5709715
4130,2.6616998
4131,2.6905277
4132,2.94396
4133,3.0664232
4134,3.1617248
4135,3.1786962
4136,3.2781065
4137,3.4007034
4138,3.604301
4139,3.7612972
4140,3.3916438
4141,3.8290317
4142,4.059292
4143,3.9753869
4144,4.295423
4145,4.4019065
4146,4.51105
4147,4.6152267
4148,4.7120113
4149,4.8111367
4150,4.905591
4151,5.022182
4152,5.1399345
4153,5.204773
4154,5.385503
4155,5.530712
4156,5.6263814
4157,5.7066975
4158,5.7933517
4159,5.8498607
4160,5.9071865
4161,6.0667825
4162,6.1977444
4163,6.2679777
4164,6.330083
4165,6.2048182
4166,6.1458864
4167,6.036067
4168,6.1266184
4169,6.2231946
4170,6.2737484
4171,6.2611856
4172,6.353023
4173,6.546859
4174,6.75927
4175,7.1042795
4176,5.3864655
4177,6.9038625
4178,6.1091404
4179,6.518171
4180,7.942569
4181,7.337142
4182,7.1565585
4183,6.817486
4184,7.360871
4185,6.9244533
4186,5.7741323
4187,6.178629
4188,6.786148
4189,6.562669
4190,6.6098337
4191,6.65579
4192,6.671183
4193,6.56152
4194,6.5320144
4195,6.5108833
4196,6.5296903
4197,6.4469132
4198,6.4202394
4199,6.400824
4200,6.2622976
4201,6.275088
4202,6.2757897
4203,6.534329
4204,6.5624423
4205,5.6383944
4206,6.3509502
4207,6.199463
4208,5.869712
4209,5.6905622
4210,5.624096
4211,5.5761366
4212,5.540283
4213,5.42679
4214,5.5591
4215,5.3960896
4216,5.6051245
4217,5.358459
4218,5.28051
4219,5.0890026
4220,5.0892982
4221,5.0102925
4222,4.865984
4223,4.733369
4224,4.5583043
4225,4.283889
4226,4.1424756
4227,4.0528016
4228,2.5527833
4229,3.6399353
4230,3.7366931
4231,3.638479
4232,3.5833123
4233,3.4608657
4234,3.3687732
4235,3.2816997
4236,3.1686563
4237,2.9975073
4238,2.9239242
4239,2.7950006
4240,2.695119
4241,2.633105
4242,2.5491655
4243,2.5120165
4244,2.4136887
4245,2.3038833
4246,2.2075613
4247,2.1010528
4248,1.9923891
4249,1.7717689
4250,1.6590708
4251,1.5549002
4252,1.4573116
4253,1.3623242
4254,1.2652366
4255,1.1677392
4256,1.066126
4257,0.92947257
4258,0.74633276
4259,0.6939454
4260,0.65191495
4261,0.5072419
4262,0.4651688
4263,0.42272046
4264,0.3793896
4265,0.3380785
4266,0.31186634
4267,0.29785532
4268,0.29100275
4269,0.2884916
4270,0.2904694
4271,0.29814172
4272,0.3046416
4273,0.20877312
4274,0.21420361
4275,0.2168366
4276,0.22563633
4277,0.23264325
4278,0.24251167
4279,0.25294524
4280,0.26079333
4281,0.26784015
4282,0.27393633
4283,0.28098655
4284,0.2913465
4285,0.1995361
4286,0.21071224
4287,0.21989574
4288,0.22682938
4289,0.23350252
4290,0.23844418
4291,0.24508318
4292,0.25239968
4293,0.26005575
4294,0.2718978
4295,0.28264236
4296,0.29417354
4297,0.20303437
4298,0.21200897
4299,0.2238407
4300,0.23527935
4301,0.24118206
4302,0.24755228
4303,0.25449562
4304,0.2601062
4305,0.26343846
4306,0.26788843
4307,0.27460936
4308,0.28074366
4309,0.18500105
4310,0.19301149
4311,0.20019576
4312,0.20959064
4313,0.22115633
4314,0.23351051
4315,0.2444591
4316,0.25426966
4317,0.2616285
4318,0.268892
4319,0.27477247
4320,0.2824285
4321,0.15610841
4322,0.16478917
4323,0.17529777
4324,0.18315527
4325,0.19080386
4326,0.19776538
4327,0.20275864
4328,0.21020374
4329,0.21817908
4330,0.22528097
4331,0.23303333
4332,0.24089834
4333,0.14564225
4334,0.15490243
4335,0.16237643
4336,0.17033616
4337,0.17896715
4338,0.18805924
4339,0.19615033
4340,0.20387766
4341,0.2130275
4342,0.22069713
4343,0.22912255
4344,0.23654363
4345,0.14295402
4346,0.15228239
4347,0.16323456
4348,0.17184606
4349,0.17749223
4350,0.18480256
4351,0.19350758
4352,0.20237002
4353,0.21195456
4354,0.22090444
4355,0.23094505
4356,0.23783004
4357,0.14379957
4358,0.15442923
4359,0.1640484
4360,0.17188415
4361,0.17802444
4362,0.18441698
4363,0.19343138
4364,0.20173115
4365,0.20947129
4366,0.21827519
4367,0.22816902
4368,0.23809403
4369,0.14912894
4370,0.16066584
4371,0.17083922
4372,0.18088433
4373,0.19032177
4374,0.19923481
4375,0.20890006
4376,0.21755043
4377,0.22827986
4378,0.23804435
4379,0.24801543
4380,0.25830945
4381,0.1632987
4382,0.17390165
4383,0.18159011
4384,0.18922171
4385,0.19784847
4386,0.20551562
4387,0.21308687
4388,0.22127515
4389,0.22833318
4390,0.235762
4391,0.24486741
4392,0.25499558
4393,0.162819
4394,0.17453164
4395,0.18659613
4396,0.21602026
4397,0.27118206
4398,0.33316052
4399,0.40831476
4400,0.48948696
4401,0.5407219
4402,0.5711322
4403,0.63811445
4404,0.7068548
4405,0.68634796
4406,0.79616475
4407,0.86546946
4408,0.9058298
4409,0.93153656
4410,0.95049024
4411,1.0168602
4412,1.0807614
4413,1.2145722
4414,1.2887698
4415,1.4196839
4416,1.5336369
4417,1.6680112
4418,1.6661891
4419,1.7519622
4420,2.145611
4421,2.7603164
4422,2.8412063
4423,3.3783169
4424,2.593551
4425,2.3107305
4426,2.4260094
4427,2.4628913
4428,2.6368744
4429,2.260845
4430,1.9366722
4431,2.0045135
4432,2.2903652
4433,2.3047028
4434,2.3796275
4435,2.5802805
4436,3.2229855
4437,3.1043754
4438,3.303071
4439,3.358961
4440,3.8951523
4441,4.031151
4442,3.9615233
4443,4.282056
4444,4.4170885
4445,5.2266073
4446,4.5121183
4447,5.050201
4448,3.7526987
4449,4.7904043
4450,4.910039
4451,6.064622
4452,5.356573
4453,5.9413877
4454,7.83411
4455,7.41046
4456,7.164652
4457,7.062189
4458,5.3720126
4459,6.9167557
4460,6.6154737
4461,6.6594296
4462,6.76002
4463,6.8628407
4464,6.9125147
4465,6.8038344
4466,6.62525
4467,6.4156575
4468,6.4592237
4469,6.0995016
4470,6.4172096
4471,6.8966184
4472,6.700341
4473,6.5080156
4474,6.347655
4475,6.29296
4476,6.367978
4477,6.3406925
4478,6.4110956
4479,6.44682
4480,6.4066443
4481,6.3805175
4482,6.299798
4483,6.277113
4484,6.2768536
4485,6.2198553
4486,6.127513
4487,6.04754
4488,6.010291
4489,5.8609023
4490,5.8188815
4491,5.7785134
4492,5.7245746
4493,5.556936
4494,5.466909
4495,5.3948693
4496,5.3106375
4497,5.248534
4498,5.191973
4499,5.149869
4500,5.188857
4501,5.1863494
4502,5.264479
4503,5.3311114
4504,5.268528
4505,5.1693177
4506,5.081724
4507,4.981096
4508,4.9229865
4509,4.861746
4510,4.7687025
4511,4.6271315
4512,4.485859
4513,4.216468
4514,4.086984
4515,4.0061555
4516,3.937872
4517,3.867438
4518,3.8038075
4519,3.668267
4520,3.5136356
4521,3.427607
4522,3.3789673
4523,3.312488
4524,3.18922
4525,2.9662316
4526,2.939465
4527,2.8367364
4528,2.725922
4529,2.6274369
4530,2.550713
4531,2.5117316
4532,2.4376795
4533,2.3344047
4534,2.2230191
4535,2.1397047
4536,2.029587
4537,1.8134626
4538,1.7074351
4539,1.6043487
4540,1.4926146
4541,1.3955027
4542,1.2940223
4543,1.1859038
4544,1.0690479
4545,0.9281243
4546,0.6949128
4547,0.6338769
4548,0.5972431
4549,0.46477917
4550,0.43231624
4551,0.3992996
4552,0.3664731
4553,0.3364438
4554,0.30893993
4555,0.29105428
4556,0.28476337
4557,0.2805493
4558,0.2820183
4559,0.28739566
4560,0.29357123
4561,0.19549794
4562,0.20265219
4563,0.21059693
4564,0.2204955
4565,0.23011889
4566,0.23933761
4567,0.24702395
4568,0.2537987
4569,0.26360148
4570,0.27044314
4571,0.28020427
4572,0.28984898
4573,0.19473192
4574,0.20164958
4575,0.20908165
4576,0.21885042
4577,0.22756429
4578,0.23553838
4579,0.24534646
4580,0.25352168
4581,0.26067036
4582,0.26634473
4583,0.27480683
4584,0.28213388
4585,0.18593426
4586,0.19570147
4587,0.206563
4588,0.21500127
4589,0.22433694
4590,0.23169455
4591,0.23845811
4592,0.24750187
4593,0.25743097
4594,0.26721093
4595,0.27606645
4596,0.2845917
4597,0.19065823
4598,0.19801983
4599,0.20897523
4600,0.21935318
4601,0.22885148
4602,0.2358461
4603,0.24188252
4604,0.24616128
4605,0.25192362
4606,0.26107454
4607,0.26841223
4608,0.27530187
4609,0.15192088
4610,0.16031411
4611,0.16951796
4612,0.17915127
4613,0.18461302
4614,0.19136849
4615,0.20120904
4616,0.20901754
4617,0.2187508
4618,0.22806767
4619,0.23831806
4620,0.24896142
4621,0.15475562
4622,0.16312572
4623,0.17110774
4624,0.17864332
4625,0.18688264
4626,0.19534078
4627,0.204577
4628,0.21365032
4629,0.2213377
4630,0.22913644
4631,0.23485866
4632,0.24052244
4633,0.14586374
4634,0.15496024
4635,0.1628469
4636,0.17208132
4637,0.1807017
4638,0.19006261
4639,0.19927529
4640,0.20996523
4641,0.21931687
4642,0.22991481
4643,0.23676762
4644,0.24697506
4645,0.1497015
4646,0.15580735
4647,0.16479036
4648,0.17053899
4649,0.17968673
4650,0.18739903
4651,0.19789973
4652,0.20648506
4653,0.21502051
4654,0.22419485
4655,0.23429504
4656,0.24421322
4657,0.14969167
4658,0.15729323
4659,0.1643636
4660,0.17397827
4661,0.18073317
4662,0.18881077
4663,0.19666329
4664,0.20609969
4665,0.21569675
4666,0.22391236
4667,0.23226735
4668,0.24060687
4669,0.14592746
4670,0.15407965
4671,0.16233534
4672,0.1700485
4673,0.17937553
4674,0.18997172
4675,0.19959235
4676,0.20728293
4677,0.21387056
4678,0.22328904
4679,0.2324796
4680,0.24350223
4681,0.15577635
4682,0.17209616
4683,0.20372841
4684,0.25121748
4685,0.31272435
4686,0.37974766
4687,0.42853808
4688,0.44619972
4689,0.45677507
4690,0.5181615
4691,0.57997334
4692,0.7509099
4693,0.9680263
4694,0.6290457
4695,1.27139
4696,1.4792306
4697,1.6124922
4698,1.7457008
4699,1.9085469
4700,2.029118
4701,2.1738632
4702,2.314559
4703,2.429375
4704,2.560922
4705,2.5686886
4706,2.688723
4707,2.8049123
4708,2.9288526
4709,3.0647335
4710,3.1387284
4711,3.201415
4712,3.2655513
4713,3.372334
4714,3.5562427
4715,3.7305021
4716,3.792704
4717,3.7914038
4718,3.8942046
4719,4.0188107
4720,4.2013083
4721,4.3361635
4722,4.453411
4723,4.5572257
4724,4.659949
4725,4.7411494
4726,4.8347545
4727,4.938367
4728,5.059717
4729,5.1048517
4730,5.2711267
4731,5.4153357
4732,5.5351787
4733,5.6066103
4734,5.6874175
4735,5.7393312
4736,5.83791
4737,5.9345827
4738,6.055614
4739,6.1554875
4740,6.1952844
4741,6.103217
4742,6.0408096
4743,5.9446726
4744,5.928556
4745,6.02898
4746,6.0854692
4747,6.075357
4748,6.1529593
4749,6.3378897
4750,6.544884
4751,6.6938043
4752,6.7486763
4753,6.6860223
4754,6.5535808
4755,6.325201
4756,6.143775
4757,6.224248
4758,6.2839108
4759,6.315161
4760,6.2991543
4761,6.2537622
4762,6.1632376
4763,6.143706
4764,6.1355247
4765,6.1139092
4766,6.254167
4767,6.2948227
4768,6.2419825
4769,6.1614695
4770,6.1368237
4771,6.1190686
4772,6.1552763
4773,6.142637
4774,6.050427
4775,5.9796453
4776,5.9219465
4777,5.7917237
4778,5.7992334
4779,5.735082
4780,5.642441
4781,5.465901
4782,5.331928
4783,5.262314
4784,5.22618
4785,5.2059617
4786,5.149955
4787,5.108905
4788,5.102317
4789,5.1088967
4790,5.226467
4791,5.2664604
4792,5.1021237
4793,5.2080045
4794,5.1126404
4795,5.080011
4796,5.177382
4797,5.243087
4798,5.0992875
4799,4.920653
4800,4.7380724
4801,4.5251694
4802,4.3633523
4803,4.2384977
4804,4.177809
4805,4.111578
4806,3.9848359
4807,3.8487546
4808,3.7275507
4809,3.6293206
4810,3.564514
4811,3.434629
4812,3.415956
4813,3.1342826
4814,3.0077975
4815,2.8635418
4816,2.742727
4817,2.671377
4818,2.5864623
4819,2.5060954
4820,2.41887
4821,2.3277974
4822,2.2333527
4823,2.1386192
4824,2.0474172
4825,1.8306351
4826,1.7190971
4827,1.6069596
4828,1.4991527
4829,1.3974578
4830,1.2980835
4831,1.2022893
4832,1.0945957
4833,0.8849795
4834,0.6726632
4835,0.6059561
4836,0.5710762
4837,0.43915936
4838,0.41346958
4839,0.38319576
4840,0.3543068
4841,0.3285919
4842,0.3043731
4843,0.28578067
4844,0.28021997
4845,0.28063983
4846,0.28135616
4847,0.28525674
4848,0.29329658
4849,0.1962558
4850,0.20365483
4851,0.21260117
4852,0.22121951
4853,0.22971323
4854,0.23859249
4855,0.2466907
4856,0.2538895
4857,0.26111212
4858,0.26900163
4859,0.2764765
4860,0.28504285
4861,0.19178142
4862,0.20144385
4863,0.21044323
4864,0.21768445
4865,0.22515257
4866,0.23410416
4867,0.24144524
4868,0.24997829
4869,0.256789
4870,0.26536363
4871,0.2751351
4872,0.28430277
4873,0.18827607
4874,0.19320494
4875,0.20003928
4876,0.20902467
4877,0.21929727
4878,0.22927682
4879,0.23686963
4880,0.24468543
4881,0.2544514
4882,0.2620573
4883,0.27245808
4884,0.2810905
4885,0.18507364
4886,0.19296044
4887,0.20316477
4888,0.21402311
4889,0.2212107
4890,0.22890022
4891,0.24025083
4892,0.25082254
4893,0.255571
4894,0.26207656
4895,0.26914883
4896,0.27571148
4897,0.15047804
4898,0.15847662
4899,0.16558018
4900,0.17452201
4901,0.18489847
4902,0.19314662
4903,0.20299622
4904,0.21390262
4905,0.2241492
4906,0.230701
4907,0.23878339
4908,0.24463817
4909,0.15043274
4910,0.15832344
4911,0.16654703
4912,0.17588332
4913,0.1856719
4914,0.1928648
4915,0.20013413
4916,0.20923367
4917,0.2187582
4918,0.22692642
4919,0.23568162
4920,0.24084786
4921,0.14542809
4922,0.15416715
4923,0.1611276
4924,0.16985819
4925,0.17779508
4926,0.18724093
4927,0.19267997
4928,0.20064124
4929,0.20963588
4930,0.21531993
4931,0.22350693
4932,0.23171091
4933,0.13530818
4934,0.14280584
4935,0.1525875
4936,0.16318414
4937,0.17075232
4938,0.17836225
4939,0.1860286
4940,0.19357792
4941,0.2035034
4942,0.21113801
4943,0.22004718
4944,0.22892633
4945,0.13604161
4946,0.14134842
4947,0.14930928
4948,0.15744728
4949,0.16771749
4950,0.17580879
4951,0.18455315
4952,0.19290143
4953,0.2024335
4954,0.21039811
4955,0.21726277
4956,0.22609445
4957,0.13114747
4958,0.13926798
4959,0.14806262
4960,0.15772688
4961,0.1657063
4962,0.17520013
4963,0.18304157
4964,0.1904287
4965,0.20061758
4966,0.20822558
4967,0.21723142
4968,0.22933298
4969,0.14046833
4970,0.15900514
4971,0.18782571
4972,0.226641
4973,0.28299528
4974,0.34729096
4975,0.3727225
4976,0.40078026
4977,0.42437398
4978,0.48926222
4979,0.5213822
4980,0.698771
4981,0.7958597
4982,0.4921199
4983,1.0194043
4984,1.4087956
4985,1.5462203
4986,1.6846571
4987,1.8323896
4988,1.9700928
4989,2.1117563
4990,2.254062
4991,2.3658888
4992,2.4832354
4993,2.498423
4994,2.6358113
4995,2.7702925
4996,2.9009998
4997,3.0679023
4998,3.1586416
4999,3.1960373
5000,3.2559385
5001,3.359022
5002,3.5226755
5003,3.6909437
5004,3.7417989
5005,3.7249715
5006,3.820923
5007,3.9560697
5008,4.143371
5009,4.259303
5010,4.3641596
5011,4.46951
5012,4.5663295
5013,4.659251
5014,4.73641
5015,4.8407736
5016,4.9832273
5017,5.023058
5018,5.1769414
5019,5.3221335
5020,5.444722
5021,5.5225706
5022,5.603544
5023,5.6870904
5024,5.7758517
5025,5.8855324
5026,5.986437
5027,6.0729427
5028,6.136816
5029,6.0467596
5030,5.999802
5031,5.9053917
5032,5.8588758
