Year,Month,Day,Hour,Minutes,WTC,WRH,GHR,DHR,WD,WDR,RGT,RDT,1A Trina_power,1A_model1_predict,1A_model2_predict,1A_model3_predict
2020.0,1.0,29.999998,6.9999995,40.0,23.773104,98.64191,33.61258,33.322693,35.125603,4.7999997,33.560524,32.038475,0.26073337,1.9626602,1.6142931,1.4331576
2020.0,1.0,29.999998,6.9999995,45.0,23.828268,98.538025,36.160946,35.687675,35.1064,4.7999997,35.850708,34.090137,0.28093338,1.9734179,1.6312951,1.4482617
2020.0,1.0,29.999998,6.9999995,50.0,23.86969,97.65408,43.267284,42.554874,35.091835,4.7999997,42.4081,40.465733,0.35133335,2.0087693,1.6675885,1.4829758
2020.0,1.0,29.999998,6.9999995,55.0,23.941082,96.13799,54.810963,54.16449,35.033566,4.9999995,50.44897,48.28183,0.46473327,2.0874157,1.7373211,1.5514593
2020.0,1.0,29.999998,8.0,0.0,24.03569,92.9266,65.4474,64.63015,34.99232,4.9999995,60.32565,58.12901,0.5606666,2.1833441,1.6947647,1.5341012
2020.0,1.0,29.999998,8.0,5.0,24.162344,90.54419,96.52212,95.56584,34.955265,4.9999995,86.5971,84.227425,0.8738667,2.3338468,1.8414084,1.6822813
2020.0,1.0,29.999998,8.0,10.0,24.277617,88.75534,121.569916,119.49589,34.87355,4.9999995,111.45256,108.66081,1.1129334,2.4457443,1.9528154,1.7936352
2020.0,1.0,29.999998,8.0,14.999999,24.398348,86.54521,141.87953,139.42874,34.84338,4.9999995,132.9789,129.64413,1.3118666,2.5322266,2.0432134,1.882907
2020.0,1.0,29.999998,8.0,20.0,24.547289,84.62948,139.75403,137.26022,34.774357,4.9999995,136.1312,132.70627,1.2289332,2.508838,2.0364404,1.8726878
2020.0,1.0,29.999998,8.0,25.0,24.793123,82.40676,176.0154,170.2725,34.744305,4.9999995,164.35481,161.3709,1.6268666,2.6787238,2.206803,2.0452929
2020.0,1.0,29.999998,8.0,29.999998,25.047518,79.709885,180.67545,175.32559,34.64406,4.9999995,175.26418,170.86108,1.6948,2.693088,2.2351186,2.0699432
2020.0,1.0,29.999998,8.0,35.0,25.219433,78.11525,185.2497,182.22794,34.550175,4.9999995,180.32108,176.78635,1.6658001,2.7085965,2.2657783,2.0987356
2020.0,1.0,29.999998,8.0,40.0,25.367243,76.10782,199.1783,195.6127,34.456852,4.9999995,191.0077,185.8201,1.7773999,2.780364,2.3469527,2.178891
2020.0,1.0,29.999998,8.0,45.0,25.33979,74.94713,183.63887,180.47946,34.441895,4.9999995,182.29361,176.77782,1.5764668,2.6984632,2.2778478,2.1044314
2020.0,1.0,29.999998,8.0,50.0,25.305126,74.58011,162.05733,157.13531,34.420795,4.9999995,166.10118,161.30887,1.4383998,2.587173,2.1803966,2.0024343
2020.0,1.0,29.999998,8.0,55.0,25.123657,75.656,121.21354,119.57096,34.44609,4.9999995,135.55597,131.63489,1.0569999,2.378429,1.9936134,1.8095416
2020.0,1.0,29.999998,9.0,0.0,24.578136,80.00282,83.68889,82.59996,34.723724,4.9999995,102.14714,99.21071,0.6462,2.2142508,1.7067991,1.5438615
2020.0,1.0,29.999998,9.0,5.0,23.922686,84.28085,108.92291,107.31734,35.048363,4.9999995,114.14726,111.71287,0.93606675,2.3221636,1.8005036,1.6368214
2020.0,1.0,29.999998,9.0,10.0,23.634996,84.342064,223.72214,216.27452,35.210842,5.1999993,187.4849,179.96971,2.1289332,2.9304175,2.3553784,2.202152
2020.0,1.0,29.999998,9.0,14.999999,23.91627,84.6812,307.6648,280.2294,35.123978,5.1999993,271.12762,252.01733,2.9252667,3.3006577,2.7036712,2.5544188
2020.0,1.0,29.999998,9.0,20.0,24.287718,82.54386,285.1692,266.2069,34.87246,5.1999993,265.19116,250.28139,2.560334,3.1640873,2.6001225,2.4433887
2020.0,1.0,29.999998,9.0,25.0,24.475964,81.38517,212.82974,205.46754,34.69258,5.1999993,233.38658,222.94853,1.8494669,2.7706823,2.2406852,2.0673072
2020.0,1.0,29.999998,9.0,29.999998,24.660349,81.371895,333.15594,304.23895,34.668022,5.1999993,298.25592,278.78906,2.9614668,3.3858078,2.8430216,2.6894295
2020.0,1.0,29.999998,9.0,35.0,24.917057,78.6134,381.26852,321.64874,34.539722,5.1999993,335.67474,302.31488,3.3617337,3.6239974,3.0780878,2.9274418
2020.0,1.0,29.999998,9.0,40.0,25.154892,75.29364,261.60526,255.07736,34.38916,5.1999993,284.83368,268.5111,2.280733,2.9815228,2.493364,2.3136024
2020.0,1.0,29.999998,9.0,45.0,25.377985,73.746925,337.42892,305.83688,34.329155,5.1999993,314.8655,298.19168,2.9956,3.3591197,2.8741772,2.7086985
2020.0,1.0,29.999998,9.0,50.0,25.576242,72.227066,350.26144,324.70847,34.251842,5.1999993,326.46112,310.74097,3.0173337,3.408758,2.9427757,2.775355
2020.0,1.0,29.999998,9.0,55.0,25.792696,71.22941,385.0511,331.57156,34.121456,5.1999993,364.16748,328.54135,3.462067,3.590856,3.1105154,2.9402761
2020.0,1.0,29.999998,10.0,0.0,25.897226,70.706276,397.54288,350.0231,34.000202,5.1999993,366.92432,338.7065,3.2734663,3.7059827,3.111176,2.9707701
2020.0,1.0,29.999998,10.0,5.0,26.005333,69.64813,406.42685,353.97083,33.863106,5.1999993,380.2053,348.7017,3.3973997,3.726817,3.150487,3.0067542
2020.0,1.0,29.999998,10.0,10.0,26.177382,69.18344,435.05612,371.83694,33.757183,5.1999993,413.29984,364.6092,3.7555335,3.8699563,3.3015594,3.1545362
2020.0,1.0,29.999998,10.0,14.999999,26.429855,68.43422,626.3542,408.67694,33.5306,5.1999993,559.1398,399.1033,5.186933,4.906793,4.290214,4.167901
2020.0,1.0,29.999998,10.0,20.0,26.739153,66.8608,785.57886,471.95566,33.284355,5.1999993,674.6134,444.27518,6.0858,5.6181593,5.041211,4.944307
2020.0,1.0,29.999998,10.0,25.0,27.056,66.07177,647.08466,534.9071,32.881786,5.1999993,626.2189,489.40778,5.2678666,4.8297596,4.341589,4.1942754
2020.0,1.0,29.999998,10.0,29.999998,27.197834,65.58978,802.1389,479.071,32.518883,5.1999993,692.8115,470.01352,6.3059998,5.6150246,5.0897,4.9897103
2020.0,1.0,31.000002,6.9999995,0.0,25.99395,73.84865,53.90527,47.597664,34.50965,0.4,49.09868,43.54636,0.49306667,1.8400732,1.659316,1.5556141
2020.0,1.0,31.000002,6.9999995,5.0,26.107536,73.05396,62.845856,53.960175,34.432285,0.4,61.597763,52.679325,0.7839999,1.8922035,1.704406,1.5972581
2020.0,1.0,31.000002,6.9999995,10.0,26.256428,72.54589,82.98772,70.28189,34.306225,0.4,80.68603,66.81188,1.1392666,2.0087233,1.8081908,1.6998417
2020.0,1.0,31.000002,6.9999995,14.999999,26.379698,72.06134,95.62196,81.22728,34.150574,0.4,102.82759,81.585365,1.4594666,2.085223,1.8694204,1.7562263
2020.0,1.0,31.000002,6.9999995,20.0,26.533539,71.03276,113.53559,97.71299,33.98642,0.4,128.46683,97.89446,1.8477334,2.1956515,1.9636699,1.8464736
2020.0,1.0,31.000002,6.9999995,25.0,26.718203,70.19542,162.90038,112.00215,33.73358,0.4,159.9224,112.90009,2.5673332,2.482006,2.221792,2.1105132
2020.0,1.0,31.000002,6.9999995,29.999998,26.934921,69.21199,183.73651,109.83835,33.51555,0.4,174.5841,120.6357,2.406333,2.599952,2.3273463,2.2173142
2020.0,1.0,31.000002,6.9999995,35.0,27.115206,67.663506,209.2327,107.30745,33.243507,0.4,188.69218,121.22961,2.5298,2.7632718,2.480072,2.373342
2020.0,1.0,31.000002,6.9999995,40.0,27.207428,67.21898,179.75723,105.567406,33.046227,0.4,173.31432,116.148285,2.2298002,2.6163828,2.3491325,2.2329562
2020.0,1.0,31.000002,6.9999995,45.0,27.195412,66.90825,129.07663,121.61192,32.96946,0.4,148.2537,124.32077,1.0902001,2.3033657,2.0752482,1.9473666
2020.0,1.0,31.000002,6.9999995,50.0,27.16179,67.05702,127.97598,110.49761,33.012344,0.4,135.35281,119.81218,1.1594667,2.2884014,2.0598965,1.9325639
2020.0,1.0,31.000002,6.9999995,55.0,27.163326,66.46884,132.14017,129.78508,33.098885,0.4,136.31284,128.82872,1.0552001,2.303823,2.0763607,1.9476951
2020.0,1.0,31.000002,8.0,0.0,27.186476,66.13255,150.38687,146.87556,33.15352,0.4,145.79034,141.14348,1.2409333,2.289036,2.0585854,1.9717046
2020.0,1.0,31.000002,8.0,5.0,27.256184,66.00741,165.89981,162.42366,33.232315,0.4,160.23558,155.26036,1.3822001,2.3597836,2.1241026,2.0354652
2020.0,1.0,31.000002,8.0,10.0,27.431072,65.33856,217.88817,187.18552,33.179485,0.4,207.84846,186.24567,2.0234663,2.6315658,2.365028,2.2775652
2020.0,1.0,31.000002,8.0,14.999999,27.712206,64.00894,279.84912,206.35796,33.059612,0.4,252.87286,209.1473,2.4196668,2.9671047,2.6765342,2.5958457
2020.0,1.0,31.000002,8.0,20.0,27.85899,62.620457,206.6314,195.21982,32.903557,0.4,226.20929,205.61919,1.6601334,2.5613422,2.3043272,2.2026045
2020.0,1.0,31.000002,8.0,25.0,27.88902,62.46543,214.55443,201.71974,32.834698,0.4,221.15573,208.36258,1.7132,2.5939097,2.3430693,2.2431934
2020.0,1.0,31.000002,8.0,29.999998,28.0209,62.46674,291.51627,278.26572,32.76337,0.4,267.1241,259.30475,2.3498,2.9468772,2.6930325,2.6065857
2020.0,1.0,31.000002,8.0,35.0,28.34841,61.389214,387.56177,312.03177,32.580894,0.4,330.67273,298.71793,3.673,3.4235654,3.1430457,3.0724404
2020.0,1.0,31.000002,8.0,40.0,28.67472,60.027054,357.58994,319.2865,32.31936,0.4,340.71918,311.5402,3.192333,3.266606,2.9961464,2.9074607
2020.0,1.0,31.000002,8.0,45.0,28.886131,59.135452,317.77682,306.7635,32.069843,0.4,320.57825,298.12997,2.7387333,3.0921516,2.8334525,2.7326107
2020.0,1.0,31.000002,8.0,50.0,29.014929,57.514656,317.62253,307.91116,31.859774,0.4,311.82678,296.12527,2.7251334,3.1000862,2.84954,2.748387
2020.0,1.0,31.000002,8.0,55.0,29.21753,56.238605,329.65686,323.94897,31.689777,0.4,321.95755,310.38138,2.7368665,3.15115,2.904365,2.8018312
2020.0,1.0,31.000002,9.0,0.0,29.287647,54.793575,411.16187,366.21405,31.527716,0.4,373.43805,346.20853,3.4952667,3.4662395,3.2243812,3.1724043
2020.0,1.0,31.000002,9.0,5.0,29.533022,54.246384,410.2818,323.60715,31.421373,0.4,386.59818,326.20883,3.4199338,3.5268395,3.2593029,3.1992753
2020.0,1.0,31.000002,9.0,10.0,29.59723,53.831783,506.53616,315.3474,31.227465,0.4,463.61972,320.7163,4.4073334,4.095617,3.803653,3.7550855
2020.0,1.0,31.000002,9.0,14.999999,29.688686,53.246227,442.5984,319.99664,30.94157,0.4,421.16025,316.8229,3.9740665,3.7748208,3.4975662,3.4322164
2020.0,1.0,31.000002,9.0,20.0,29.563313,53.663754,370.0351,329.897,30.820024,0.4,388.67374,330.90143,3.0728002,3.334055,3.0820034,2.997177
2020.0,1.0,31.000002,9.0,25.0,29.525845,53.52367,408.7282,335.23187,30.849602,0.4,405.75452,333.97424,3.5234,3.5440733,3.2804782,3.2008839
2020.0,1.0,31.000002,9.0,29.999998,29.934708,52.629845,707.0751,295.1509,30.761183,0.4,566.63934,297.11798,5.7960668,5.1074467,4.860473,4.864221
2020.0,1.0,31.000002,9.0,35.0,30.22114,51.85207,699.76276,283.8105,30.424652,0.4,623.6116,280.69308,5.521,5.153432,4.918219,4.904916
2020.0,1.0,31.000002,9.0,40.0,30.489653,51.264206,683.00507,281.27963,30.09663,0.4,637.1377,278.4491,5.3368,5.113505,4.874459,4.848544
2020.0,1.0,31.000002,9.0,45.0,30.719458,50.378494,643.48096,288.60297,29.798384,0.4,617.8003,282.6289,5.078666,4.9645176,4.703386,4.659729
2020.0,1.0,31.000002,9.0,50.0,30.689276,50.321384,585.1929,291.7457,29.560635,0.4,563.655,286.6707,4.5871334,4.6966677,4.406057,4.345621
2020.0,1.0,31.000002,9.0,55.0,30.549046,50.596706,541.3114,290.17035,29.462652,0.4,545.544,288.6535,4.474,4.49427,4.183282,4.1043963
2020.0,1.0,31.000002,10.0,0.0,30.876108,49.25883,787.7818,295.29395,29.49684,0.4,673.5921,293.61615,6.1117997,5.5359883,5.3386493,5.349638
2020.0,1.0,31.000002,10.0,5.0,30.803724,49.264877,820.2777,301.053,29.429775,0.4,737.07764,295.00137,6.2974663,5.6635222,5.5073442,5.515861
2020.0,1.0,31.000002,10.0,10.0,30.92319,48.74473,703.50195,294.06293,29.37234,0.4,686.2746,291.26837,5.408799,5.218956,4.992869,4.9642406
2020.0,1.0,31.000002,10.0,14.999999,30.742687,49.286713,586.3113,279.8162,29.402353,0.4,592.1052,277.3665,4.5547333,4.718071,4.4278054,4.3705955
2020.0,1.0,31.000002,10.0,20.0,30.78177,49.842953,628.75946,306.30453,29.551487,0.4,594.4167,284.04852,4.898067,4.9060173,4.623739,4.580431
2020.0,1.0,31.000002,10.0,25.0,31.131577,48.95711,497.64774,373.11954,29.51762,0.4,521.80066,336.94284,4.1024003,4.1736526,3.890241,3.804143
2020.0,1.0,31.000002,10.0,29.999998,30.88236,49.06161,502.3506,448.80264,29.510965,0.4,494.31934,397.87,4.1634,4.003642,3.774068,3.6935859
2020.0,1.0,31.000002,10.0,35.0,30.717947,49.41386,474.42456,445.35095,29.69291,0.4,463.75705,409.1843,3.9269333,3.774731,3.5607288,3.4782896
2020.0,1.0,31.000002,10.0,40.0,30.752783,49.504368,499.10196,390.0965,29.824816,0.4,459.453,373.26965,4.1625333,3.9818556,3.7224135,3.6481516
2020.0,1.0,31.000002,10.0,45.0,31.041637,48.797745,772.405,270.50153,29.879976,0.4,647.6208,288.6732,6.3746004,5.4177103,5.201583,5.2029305
2020.0,1.0,31.000002,10.0,50.0,31.704762,47.993095,914.162,163.21518,29.654026,0.4,787.1445,206.33704,7.1182,5.937875,5.9638114,6.016926
2020.0,1.0,31.000002,10.0,55.0,31.829403,46.69039,829.9819,151.1828,29.300156,0.4,784.3908,167.21764,5.8984,5.7714596,5.7475915,5.767664
2020.0,1.0,31.000002,11.0,0.0,32.11912,45.968716,967.24695,150.22935,29.114075,0.4,864.6141,155.39812,7.1375327,6.25255,6.380655,6.428089
2020.0,1.0,31.000002,11.0,5.0,32.4363,45.006138,872.4997,171.55981,28.855858,0.6,910.0627,168.49187,6.6976,5.9932184,6.0603533,6.059999
2020.0,1.0,31.000002,11.0,10.0,32.941216,43.76978,835.2111,174.37134,28.555052,0.6,861.5571,170.3871,6.0487328,5.915047,5.91661,5.9072895
2020.0,1.0,31.000002,11.0,14.999999,32.41158,43.70384,1029.9042,180.04712,28.483753,0.6,944.06555,173.88889,7.559666,6.431533,6.651784,6.692778
2020.0,1.0,31.000002,11.0,20.0,32.643654,43.212433,876.8014,238.80981,28.445513,0.6,924.65045,202.51976,6.2444663,6.04943,6.0779085,6.0607977
2020.0,1.0,31.000002,11.0,25.0,32.85499,42.67429,1085.4777,294.6885,28.384438,0.6,1017.6295,226.48976,8.0624,6.64716,6.858969,6.8799973
2020.0,1.0,31.000002,11.0,29.999998,33.15004,42.116238,1049.0972,377.16586,28.256006,0.6,991.84656,280.01266,6.8931994,6.6126122,6.6863403,6.682493
2020.0,1.0,31.000002,11.0,35.0,33.684917,40.398815,1153.5391,318.3626,27.980305,0.6,1032.1257,283.3118,7.7306657,6.7489142,7.0009227,7.0262923
2020.0,1.0,31.000002,11.0,40.0,33.37232,40.831314,1037.7483,231.15395,27.794512,0.6,1014.1208,235.96797,7.242067,6.373503,6.6204505,6.639741
2020.0,1.0,31.000002,11.0,45.0,33.70004,40.586063,892.6423,169.39139,27.768755,0.6,853.22266,205.39972,6.4429336,6.008971,6.0501304,6.0565524
2020.0,1.0,31.000002,11.0,50.0,33.622917,39.73866,804.3341,190.96342,27.762516,0.6,746.92566,223.1835,5.128333,5.738368,5.6286674,5.612166
2020.0,1.0,31.000002,11.0,55.0,33.64943,40.17434,1154.2076,199.98265,27.866179,0.6,999.82324,222.52704,8.312734,6.627697,6.986861,7.0447326
2020.0,1.0,31.000002,12.0,0.0,34.234962,38.0158,1066.1494,304.31403,27.713097,0.6,1073.0752,271.40118,7.6144667,6.587218,6.782774,6.7669086
2020.0,1.0,31.000002,12.0,5.0,34.28307,37.281857,1004.89905,448.25436,27.499924,0.6,1057.5133,372.23145,7.6009336,6.4422145,6.4582486,6.399841
2020.0,1.0,31.000002,12.0,10.0,33.724728,37.975346,840.9834,504.4538,27.391796,0.6,1023.61475,458.99164,6.519267,5.71421,5.6111197,5.5004854
2020.0,1.0,31.000002,12.0,14.999999,33.75008,38.36592,591.0649,523.6529,27.400547,0.6,747.75397,485.0353,4.4799337,4.508175,4.294057,4.158308
2020.0,1.0,31.000002,12.0,20.0,33.438725,38.441334,507.98447,476.91684,27.477482,0.6,586.39154,470.04416,3.9063334,3.9423282,3.7563968,3.6439147
2020.0,1.0,31.000002,12.0,25.0,33.093094,38.12055,569.98956,490.81726,27.701683,0.6,576.9331,479.8469,4.360333,4.19488,4.0158253,3.9206915
2020.0,1.0,31.000002,12.0,29.999998,33.345264,37.363987,644.556,492.0182,27.84976,0.6,611.7831,471.45493,5.0705333,4.625891,4.4260983,4.338666
2020.0,1.0,31.000002,12.0,35.0,33.595055,37.052025,555.9094,504.0396,27.860613,0.6,563.197,481.66327,4.293333,4.1199574,3.9579265,3.8557568
2020.0,1.0,31.000002,13.0,0.0,34.445602,35.468174,602.13727,507.40976,26.944105,0.6,593.9467,506.13754,4.695,4.3200855,4.143791,4.059686
2020.0,1.0,31.000002,13.0,5.0,34.388245,35.502945,844.7528,461.45007,26.751131,0.6,697.03656,465.4713,6.124067,5.6282334,5.404236,5.356067
2020.0,1.0,31.000002,13.0,10.0,34.784653,34.91437,1104.4708,448.3087,26.546143,0.6,999.8847,439.8932,8.240999,6.647096,6.636243,6.5953474
2020.0,1.0,31.000002,13.0,14.999999,35.505817,33.403393,867.8246,440.39758,26.18503,0.6,876.72186,449.85092,5.8838,5.8241634,5.6692934,5.5870113
2020.0,1.0,31.000002,13.0,20.0,35.489323,33.521545,1268.6282,459.78214,25.87627,0.6,1165.8395,464.84155,9.1242,6.9765143,7.2153144,7.178428
2020.0,1.0,31.000002,13.0,25.0,36.050854,32.579533,1352.3599,406.0387,25.41818,0.6,1253.6068,435.64374,9.238333,7.0609074,7.526071,7.5010953
2020.0,1.0,31.000002,13.0,29.999998,36.564175,31.525822,1218.8948,379.01175,24.790104,0.6,1271.2043,409.8374,8.6628,6.7456517,7.1832933,7.136989
2020.0,1.0,31.000002,13.0,35.0,36.58364,31.231918,1226.0409,335.1511,24.400053,0.6,1230.2542,362.56912,8.354934,6.8332605,7.2704754,7.236738
2020.0,1.0,31.000002,13.0,40.0,36.33495,31.99754,1223.5273,360.44034,24.234652,0.6,1225.5541,356.77542,8.099267,6.894676,7.287997,7.249586
2020.0,1.0,31.000002,13.0,45.0,36.32776,32.21029,1249.357,301.3143,24.09218,0.6,1203.9086,324.57278,8.527332,6.9148116,7.372536,7.354959
2020.0,1.0,31.000002,13.0,50.0,36.73275,31.185152,1247.437,291.22964,23.886488,0.6,1214.7244,328.8262,8.3991995,6.8708057,7.3597374,7.34091
2020.0,1.0,31.000002,13.0,55.0,36.608017,30.261066,1186.9094,277.66272,23.598608,0.6,1130.0836,292.23544,7.7768006,6.8791704,7.2279315,7.2057123
2020.0,1.0,31.000002,13.999999,0.0,36.364532,30.92264,1112.9382,187.29347,23.607992,0.6,1082.4196,223.277,7.672066,6.83984,7.0923057,7.0607686
2020.0,1.0,31.000002,13.999999,5.0,36.44228,31.050116,1085.0977,173.77696,23.760494,0.6,1045.4493,184.60316,7.634801,6.8424416,7.060186,7.0298395
2020.0,1.0,31.000002,13.999999,10.0,36.858395,30.59095,1064.1019,161.11934,23.79243,0.6,1025.2253,168.73882,7.4482665,6.808192,7.0135603,6.983561
2020.0,1.0,31.000002,13.999999,14.999999,36.893784,29.817682,1078.2692,190.53093,23.51919,0.6,1033.58,179.55804,7.642133,6.883004,7.0758944,7.039959
2020.0,1.0,31.000002,13.999999,20.0,37.18818,28.853222,1104.9435,233.56715,23.269674,0.6,1063.6804,210.67758,7.735067,6.9594927,7.1549716,7.11037
2020.0,1.0,31.000002,13.999999,25.0,37.40666,28.512453,1081.3574,299.2713,23.119013,0.6,1086.221,260.06348,7.9681334,6.900055,7.0361376,6.970812
2020.0,1.0,31.000002,13.999999,29.999998,36.50097,30.1025,601.35785,380.99728,23.175081,0.6,760.4821,308.89206,4.358467,5.2044353,4.908925,4.746874
2020.0,1.0,31.000002,13.999999,35.0,35.55589,31.7074,753.62115,367.5005,23.835274,0.6,836.8686,345.90735,6.244933,5.668744,5.4317527,5.310149
2020.0,1.0,31.000002,13.999999,40.0,36.54367,30.311937,1136.2307,364.31387,24.146982,0.6,989.50006,337.67847,7.9852,6.9668555,6.988404,6.94263
2020.0,1.0,31.000002,13.999999,45.0,37.14437,28.321842,909.75073,315.38574,23.764364,0.6,806.9014,319.47446,6.848,6.275145,6.1210513,6.0547357
2020.0,1.0,31.000002,13.999999,50.0,36.74185,28.432484,863.8025,354.34814,23.636505,0.6,789.4018,318.424,6.4487333,6.1701818,5.9670525,5.882207
2020.0,1.0,31.000002,13.999999,55.0,36.272884,29.648905,737.03217,384.5668,23.781528,0.6,756.7394,351.84592,5.1275997,5.5859942,5.3285484,5.2088776
2020.0,1.0,31.000002,15.0,0.0,36.71725,28.789085,865.4825,383.846,23.809517,0.6,801.55725,374.30228,6.126667,6.1181264,5.851289,5.757407
2020.0,1.0,31.000002,15.0,5.0,37.266678,28.976192,942.2244,269.96173,23.320065,0.6,842.3786,319.13934,6.998667,6.403301,6.2323794,6.169049
2020.0,1.0,31.000002,15.0,10.0,37.134277,29.06451,1030.6759,297.25415,22.958761,0.6,948.59375,313.8679,7.7288,6.73835,6.65909,6.5925264
2020.0,1.0,31.000002,15.0,14.999999,36.92874,29.72727,825.1485,254.61664,22.587204,0.6,865.88763,277.9806,6.2322,6.074179,5.8786144,5.780368
2020.0,1.0,31.000002,15.0,20.0,37.674595,28.150126,982.87195,263.40237,22.209066,0.6,934.1785,281.339,7.6017995,6.632365,6.5583344,6.485876
2020.0,1.0,31.000002,15.0,25.0,38.017185,27.439117,861.3976,345.60953,21.445816,0.6,978.6427,320.07578,6.6900663,6.279653,6.1300507,5.999783
2020.0,1.0,31.000002,15.0,29.999998,37.44369,28.401567,580.8189,316.3271,21.150024,0.6,745.6027,305.3199,4.1540008,5.097967,4.7920184,4.6265774
2020.0,1.0,31.000002,15.0,35.0,36.50683,29.561794,270.89075,252.1761,21.879812,0.6,438.70526,261.30368,1.9895333,3.247117,3.017565,2.86329
2020.0,1.0,31.000002,15.0,40.0,36.082947,31.500988,231.0057,221.62505,22.871223,0.6,299.48022,224.55692,1.7385333,2.8528476,2.710389,2.5959816
2020.0,1.0,31.000002,15.0,45.0,33.25809,46.57424,237.76912,226.7501,25.360168,0.6,249.29063,215.50818,1.5300665,2.7150986,2.5195227,2.4267693
2020.0,1.0,31.000002,15.0,50.0,30.664995,59.534763,168.94986,164.68721,28.570164,0.6,195.96443,180.98328,1.1993332,2.2072136,1.945098,1.8462368
2020.0,1.0,31.000002,15.0,55.0,31.724125,48.863403,168.80684,160.23593,29.487745,0.6,181.58728,165.22775,1.4072,2.2563503,2.0111496,1.9086504
2020.0,1.0,31.000002,16.0,0.0,33.077072,44.404263,289.1438,203.38708,29.667965,0.6,226.68024,185.18445,2.4854,3.0002213,2.6306944,2.5546315
2020.0,1.0,31.000002,16.0,5.0,34.09898,38.7732,181.05127,167.2142,29.475004,0.6,198.73996,174.59178,1.5825999,2.364948,2.0792475,1.991874
2020.0,1.0,31.000002,16.0,10.0,34.291744,37.663418,133.37209,114.67036,29.340385,0.6,157.65329,138.42711,1.1620666,2.1091263,1.8603696,1.7735827
2020.0,1.0,31.000002,16.0,14.999999,34.108833,38.120567,126.26056,116.02809,29.244535,0.6,140.20647,127.3961,1.1342666,2.0629826,1.8439026,1.758843
2020.0,1.0,31.000002,16.0,20.0,33.441807,39.292763,151.16261,148.31718,29.378607,0.6,150.7798,142.98846,1.3413334,2.169194,1.9484924,1.8634454
2020.0,1.0,31.000002,16.0,25.0,30.128185,55.823227,265.6686,212.49287,30.651068,0.6,233.10202,186.67683,2.0334003,2.7692199,2.3772025,2.2858822
2020.0,1.0,31.000002,16.0,29.999998,28.464018,65.89118,494.6153,154.39911,32.05978,0.6,402.3031,170.59828,4.9291334,4.141704,3.525344,3.4530892
2020.0,1.0,31.000002,16.0,35.0,29.946947,56.00267,594.8285,126.822266,32.0705,0.6,477.30875,160.87883,5.2276664,4.6866794,4.1317563,4.077317
2020.0,1.0,31.000002,16.0,40.0,32.26089,46.981865,566.5145,121.92174,31.08275,0.6,486.97714,138.28328,5.126933,4.7109365,4.205831,4.129618
2020.0,1.0,31.000002,16.0,45.0,33.59051,42.318527,523.82837,107.746155,29.852997,0.6,489.29675,125.81052,5.198533,4.606652,4.125138,4.027481
2020.0,1.0,31.000002,16.0,50.0,34.184837,40.088528,250.73978,112.70935,28.766619,0.6,341.22797,123.79474,2.0774667,3.1613817,2.7292173,2.5764482
2020.0,1.0,31.000002,16.0,55.0,34.40869,38.981148,506.71912,111.34792,27.934177,0.6,430.62216,130.35007,5.605733,4.5234637,4.084614,3.9951735
2020.0,1.0,31.000002,17.0,0.0,35.20709,36.104538,458.56836,108.07354,26.663906,0.6,445.40717,128.16702,5.4210663,4.420913,3.9129913,3.797147
2020.0,1.0,31.000002,17.0,5.0,35.45618,34.278618,143.54013,108.67813,25.809027,0.6,258.35587,119.77003,1.3067999,2.5085974,2.173706,2.0468276
2020.0,1.0,31.000002,17.0,10.0,34.96867,34.856396,234.34836,106.46536,25.780315,0.6,246.55208,116.26254,2.6311336,2.9892745,2.6397405,2.5294025
2020.0,1.0,31.000002,17.0,14.999999,35.120304,34.182194,302.03604,142.6152,25.702255,0.6,246.20555,130.46263,3.0698,3.3364058,3.0041041,2.9074817
2020.0,1.0,31.000002,17.0,20.0,35.600197,33.58901,482.34692,161.02055,25.313745,0.6,375.92493,148.69272,5.804001,4.4501762,4.038628,3.9456797
2020.0,1.0,31.000002,17.0,25.0,35.914303,31.64837,487.14102,186.24973,24.562805,0.6,423.4631,171.04582,5.6308665,4.504774,4.101522,3.9930103
2020.0,1.0,31.000002,17.0,29.999998,36.15159,32.03165,478.13727,189.59436,23.849947,0.6,445.82013,196.03186,5.4612,4.416035,4.0215087,3.9077163
2020.0,1.0,31.000002,17.0,35.0,36.02496,31.937735,449.52176,192.24126,23.349337,0.6,429.05405,191.43758,5.095401,4.27439,3.8967397,3.7785177
2020.0,1.0,31.000002,17.0,40.0,35.65942,32.003197,388.53888,158.20575,23.193537,0.6,388.2717,175.51106,4.646067,3.9170892,3.5560358,3.4348655
2020.0,1.0,31.000002,17.0,45.0,35.565018,31.372747,359.4159,150.03699,23.185009,0.6,353.7262,165.53824,4.3434668,3.7343042,3.3988087,3.279699
2020.0,1.0,31.000002,17.0,50.0,35.4567,30.984722,331.16605,152.13524,23.48558,0.6,320.22324,155.41216,3.8986666,3.5575995,3.247755,3.1302042
2020.0,1.0,31.000002,17.0,55.0,35.68907,30.81901,312.55038,144.30899,23.56103,0.6,302.50946,155.23201,3.7866,3.4195218,3.1284215,3.01324
2020.0,1.0,31.000002,18.0,0.0,35.909615,30.925718,311.81418,149.14548,23.355335,0.6,290.3196,153.25356,3.8231332,3.4576726,3.081024,2.973676
